feature	ERR2508876	ERR2508877	ERR2508878	ERR2508879	ERR2508880	ERR2508881	ERR2508882	ERR2508883	ERR2508884	ERR2508885	ERR2508886	ERR2508887	ERR2508888	ERR2508889	ERR2508890	ERR2508891	ERR2508892	ERR2508893	ERR2508894	ERR2508895	ERR2508896	ERR2508897	ERR2508898	ERR2508899	ERR2508900	ERR2508901	ERR2508902	ERR2508903	ERR2508904	ERR2508905	ERR2508906	ERR2508907	ERR2508908	ERR2508909	ERR2508910	ERR2508911	ERR2508912	ERR2508913	ERR2508914	ERR2508915	ERR2508916	ERR2508917	ERR2508918	ERR2508919	ERR2508920	ERR2508921	ERR2508922	ERR2508923	ERR2508924	ERR2508925	ERR2508926	ERR2508927	ERR2508928	ERR2508929	ERR2508930	ERR2508931	ERR2508932	ERR2508933	ERR2508934	ERR2508935	ERR2508936	ERR2508937	ERR2508938	ERR2508939	ERR2508940	ERR2508941	ERR2508942	ERR2508943	ERR2508944	ERR2508945	ERR2508946	ERR2508947	ERR2508948	ERR2508949	ERR2508950	ERR2508951	ERR2508952	ERR2508953	ERR2508954	ERR2508955	ERR2508956	ERR2508957	ERR2508958	ERR2508959	ERR2508960	ERR2508961	ERR2508962	ERR2508963	ERR2508964	ERR2508965	ERR2508966	ERR2508967	ERR2508968	ERR2508969	ERR2508970	ERR2508971	ERR2508972
ko:K09793	151.07632	143.68839	150.61768	78.83744	256.34897	240.01441	269.33962	234.54376	115.70507	164.64814	162.82972	151.28524	124.06423	99.99121	115.81078	108.38792	87.54223	133.1386	137.8235	141.3784	123.36545	9.53436	71.05898	97.49718	63.20781	125.58385	103.70993	116.08393	98.65365	120.66189	124.80377	110.62534	107.86853	99.44143	91.48137	90.92963	60.9935	191.30454	175.13148	53.41616	228.46956	199.88377	225.46286	127.79554	147.99654	149.04091	147.62994	81.51606	115.01086	105.18501	144.12763	141.23773	NA	105.28506	99.62856	121.55322	106.49115	26.4562	124.46401	117.08305	111.3875	100.59635	27.79896	88.12497	80.24933	89.74295	63.82566	89.16765	68.92608	75.30267	45.84271	134.88831	121.13877	110.69425	119.6956	103.27136	99.82745	93.83502	32.57286	145.48282	154.53035	139.37156	80.30627	127.49663	135.05363	38.96496	146.51034	124.85347	132.71426	69.91888	191.26035	170.79873	192.87568	23.72676	148.45683	177.76997	35.42633
ko:K09794	1.32731	2.90008	4.15833	1.51808	2.7692	2.56052	4.63037	2.34782	1.98017	0.25282	0.70552	0.93992	0.71762	2.67749	1.48897	3.56332	2.51738	1.24747	2.26989	1.85223	1.87249	0.06825	0.82306	3.16309	0.10119	0.4084	3.59297	3.16527	0.82092	4.63712	3.36035	3.39838	1.67857	2.4736	0.47855	3.26315	1.4024	0.24086	0.47788	NA	4.23367	3.48491	2.51746	0.22812	1.12148	1.89239	2.04269	0.12982	1.63602	0.10878	1.68366	0.27586	NA	1.62467	3.1625	2.48224	0.74456	0.03399	1.564	1.98198	3.93152	0.13914	0.12498	2.22717	0.70072	0.71798	1.85748	2.03801	1.96664	NA	0.31923	0.6997	5.96476	2.03369	1.82893	0.63459	0.59518	1.78608	NA	1.5332	3.78612	8.38634	5.09614	3.9653	2.06702	0.56891	0.31982	1.97363	0.63899	0.25515	4.80824	2.02764	0.58084	0.40774	0.84695	0.76324	NA
ko:K09795	1.72359	0.95877	3.45079	NA	NA	NA	NA	NA	0.18434	NA	NA	NA	NA	NA	0.71835	0.27328	2.05304	NA	2.0033	0.56565	1.8305	NA	3.91141	0.69436	0.79881	0.68479	2.43563	1.49973	2.65871	NA	NA	NA	NA	NA	NA	NA	NA	1.98182	0.68102	NA	0.93124	0.87566	NA	1.35723	NA	NA	2.03832	1.09158	2.05917	1.28555	1.83068	1.21586	NA	0.95244	0.37502	3.71053	1.42102	0.49843	3.14272	1.07161	4.43791	NA	NA	NA	NA	0.49146	NA	NA	NA	NA	NA	2.08594	0.77427	3.41809	0.19992	1.39573	2.69658	NA	NA	1.20673	1.98181	1.06588	1.57946	0.34376	3.16156	0.22525	NA	0.5953	0.5419	0.09525	0.54118	0.47688	0.84443	NA	1.23449	1.89696	NA
ko:K09797	332.3635	320.0486	339.70557	175.56789	297.30286	323.61032	299.53479	290.70906	150.7156	395.96034	396.95208	380.37467	365.83798	129.09108	164.16095	161.87377	117.90151	273.58634	246.43928	270.39384	301.97588	24.84519	106.56929	104.54614	66.82101	127.20594	211.31441	228.6049	208.69213	411.7836	326.60574	418.81916	403.52507	365.68755	369.82318	375.45384	254.92429	420.07471	408.50193	141.0231	355.06151	401.60414	408.96864	268.64455	262.55242	284.07859	282.45528	215.77615	266.01953	264.44849	254.47356	227.00299	NA	171.98985	158.91003	188.27429	175.88991	67.23531	259.4227	231.33641	224.57773	221.60059	51.73648	181.12127	186.19995	223.9795	109.09214	184.30632	186.63771	182.4315	122.40021	118.39838	130.59427	104.20583	166.8721	167.05917	167.5272	165.39515	85.92066	288.37821	306.39579	341.35631	114.63224	297.1115	268.49937	67.9549	210.98374	232.6582	218.2238	103.95932	267.94497	289.20368	244.6375	69.73551	284.67425	320.47799	77.25992
ko:K09798	58.29028	57.66732	70.82464	31.14308	26.13778	24.62821	24.1128	33.44159	10.3224	15.09695	18.07812	16.87516	15.11866	5.13893	12.64915	10.74673	5.81235	4.44553	7.85224	6.47858	5.65452	0.74474	13.5563	13.79034	8.08467	19.87559	40.68512	23.72103	26.15551	10.38123	12.44434	10.98691	13.45007	9.53349	11.8753	12.54815	10.67123	4.71434	5.67166	4.45623	12.67744	14.11867	13.27692	5.48043	6.60044	5.03367	6.75066	5.60903	14.35455	8.16933	13.17586	5.41116	NA	17.31631	13.10904	12.69311	21.1594	2.21677	14.42289	14.95854	16.51103	12.16264	2.25001	32.90275	25.41773	30.04588	17.86317	29.4769	30.65492	29.50758	24.00198	13.16703	17.62648	13.85723	7.31532	8.0507	6.668	7.24185	3.13596	9.0438	11.59731	15.07577	7.60535	9.43466	3.39495	0.72242	13.14813	14.74931	13.06507	4.49138	25.24882	21.15659	32.42681	3.75229	16.73271	13.69164	6.34984
ko:K09799	NA	NA	NA	NA	8.25117	6.51947	8.07566	6.25919	2.26546	0.38264	0.91081	0.68052	1.06137	2.00686	0.2804	1.59035	0.09432	18.60093	13.36241	12.78247	12.52134	1.05498	0.18091	0.07329	NA	0.24517	0.24631	0.29139	0.181	0.04816	0.18008	0.1371	0.12104	0.1445	0.22637	0.61448	0.15698	NA	NA	0.20036	NA	0.84327	0.04134	0.07221	0.41904	0.26803	0.23873	0.10273	0.10293	0.38346	0.10363	NA	NA	0.10971	0.26706	0.50093	0.1488	NA	0.05042	2.36185	0.12493	1.19518	NA	0.12513	0.15278	NA	0.76397	0.17838	0.103	0.2027	0.23566	9.05072	6.43952	9.08752	0.38179	0.28082	0.17362	0.24749	0.13149	NA	NA	NA	NA	NA	NA	NA	0.86679	1.05745	0.43632	0.35624	0.41544	NA	0.15322	NA	NA	NA	NA
ko:K09800	63.23847	69.82787	66.9648	35.11325	52.73149	48.08383	41.49029	38.55322	19.97517	28.32278	23.28506	18.88901	22.32138	30.82063	30.7654	34.72993	21.81184	49.11212	47.23237	48.8053	52.47275	2.66375	23.79052	23.97838	17.31997	23.06033	31.76888	26.21573	27.21597	27.32707	22.4222	22.1207	21.78839	21.55777	13.16077	20.01999	14.50013	18.3117	31.25069	5.78388	35.21042	32.93901	21.99207	18.55834	56.3175	54.27023	61.71223	41.47889	51.95241	45.47786	39.45166	38.64941	0.10893	36.9454	30.12496	41.43997	33.18642	14.40531	28.74629	21.32872	28.03029	28.95953	6.63347	30.31243	26.04978	28.35467	15.01291	28.37358	24.90091	19.05097	16.14296	57.15876	65.75953	54.26349	102.62319	92.95586	87.92746	98.65109	49.9508	19.05653	21.54863	20.09703	6.37365	15.00343	20.79506	7.90925	12.3339	10.46254	13.60106	2.86171	14.46325	10.00395	20.77835	1.47602	44.02427	34.08648	9.23427
ko:K09801	NA	1.18345	NA	NA	NA	0.88019	NA	4.40138	NA	NA	NA	NA	NA	1.27905	0.04544	0.05931	0.0394	NA	1.24346	1.87733	1.24391	NA	7.82098	10.57495	11.42029	20.57116	6.48799	7.5726	6.93664	1.72585	1.21672	2.41428	3.47449	5.92561	3.5577	12.88024	0.17069	5.40514	6.44626	2.00371	4.13222	3.17359	8.57824	2.02308	5.78551	10.31715	4.88788	3.13057	2.97159	8.01346	4.28527	5.59334	NA	NA	NA	0.99758	NA	NA	NA	NA	NA	NA	NA	0.25607	0.19216	0.34859	NA	0.11862	0.23544	1.05833	NA	NA	0.21302	NA	NA	1.3942	0.92697	0.92539	NA	2.15942	2.15615	0.50114	NA	NA	NA	0.31859	NA	NA	1.06251	NA	NA	NA	NA	NA	NA	NA	NA
ko:K09802	0.83397	0.20635	0.67409	NA	0.21075	2.3663	0.21148	0.64	3.34996	0.84423	0.63509	0.40813	NA	NA	0.25919	0.69399	1.03731	NA	NA	NA	NA	0.17538	1.64542	0.20465	0.20445	1.50035	1.25672	0.21015	0.20636	2.88644	6.36019	4.0418	6.55838	5.49789	3.88537	2.83485	0.94543	0.20277	NA	NA	4.52581	5.48747	3.51749	2.9313	0.96481	0.72992	1.12388	NA	NA	0.70328	0.66144	0.22	NA	NA	1.00516	NA	1.515	NA	NA	NA	3.20998	0.13549	NA	NA	NA	0.43797	NA	0.43372	NA	0.89227	0.25799	0.22911	NA	0.36426	1.41408	0.45458	0.22387	0.27207	NA	3.06762	1.07313	2.77494	NA	0.20604	0.12361	NA	3.05854	1.94004	1.29101	0.42959	NA	0.21972	0.65196	NA	0.6571	0.60677	NA
ko:K09803	1.47952	0.15965	4.53544	2.72575	0.86962	1.22174	0.78691	0.16505	2.3573	0.54431	0.73314	0.84204	0.48075	2.98309	1.92836	1.58394	NA	0.23187	NA	0.17126	0.14536	NA	13.27908	17.20003	6.09342	9.82933	13.44947	9.29403	6.48923	0.65687	6.6315	2.41181	2.53606	1.23454	0.6267	3.65774	0.39375	7.84434	5.26888	0.9075	2.0157	3.36422	4.54204	1.90803	2.06295	1.60948	3.21726	2.05629	1.54415	2.135	1.24843	0.76191	NA	0.68327	0.65529	1.84409	0.29548	NA	2.90261	1.49375	3.46431	2.28387	2.00636	0.50151	0.35926	0.6777	0.80502	NA	0.3633	0.17258	NA	1.02566	1.04967	2.73618	0.6603	2.11947	3.27308	2.88966	1.72876	1.54769	NA	1.16386	0.97232	1.288	1.22325	0.95576	NA	0.92743	0.47506	0.16618	1.36956	2.53135	1.40771	NA	1.51013	3.04827	NA
ko:K09804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96216	NA	NA	NA	0.47574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K09805	1.78463	0.73511	0.34634	NA	NA	NA	NA	NA	NA	NA	NA	0.12902	NA	2.28866	0.87044	0.36125	0.53996	0.42092	1.46063	0.97297	0.47611	NA	0.69043	1.57837	1.15963	1.97182	0.37032	2.81452	0.34325	NA	NA	NA	3.1329	2.07774	NA	1.03951	NA	1.64221	0.55288	NA	0.08741	0.73927	0.64561	NA	1.1115	2.31246	1.4927	0.13614	2.05588	2.73102	1.61133	1.20106	NA	8.67858	9.10134	6.07041	7.04094	3.11279	4.09022	1.62904	0.93002	0.38742	0.38665	0.90485	0.79948	1.36851	0.59222	1.35015	0.75794	1.99717	1.18978	1.87599	0.19462	0.19757	0.96358	1.24031	3.53908	1.91469	0.10321	0.51851	2.59744	1.06912	1.30059	1.16906	1.10863	NA	NA	NA	0.74911	0.89419	1.07783	NA	1.50482	NA	1.61305	1.18345	NA
ko:K09806	NA	0.81074	0.1427	NA	1.69722	0.67201	NA	NA	NA	0.25588	NA	NA	0.08018	0.40409	NA	1.60102	1.59571	0.27251	0.86155	0.11182	0.29808	NA	1.86893	2.13355	2.98405	5.24136	0.46356	1.86881	0.86057	2.80748	1.48827	2.6099	2.20486	3.13431	2.64257	1.3355	3.34	0.49166	0.4966	NA	0.25143	2.14855	1.11957	1.91843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03317	NA	NA	0.45053	NA	0.7221	NA	NA	0.29689	0.60444	NA	NA	0.87516	NA	NA	0.85126	0.83845	3.58103	NA	2.00915	2.34398	1.76751	0.5012	0.99917	0.62996	0.49266	NA	NA	NA	NA	0.2984	0.19846	0.43912	NA	NA	2.18748	NA
ko:K09807	275.7345	326.55464	339.07623	177.29929	342.33243	362.25274	389.7095	325.6463	164.38777	166.92609	150.642	153.62269	173.49936	221.34775	222.73957	182.98207	123.04189	282.26402	271.46012	269.10517	294.96766	31.49939	91.03587	89.03754	57.24861	122.95226	129.81559	139.06556	151.312	208.18173	184.70655	192.96072	186.0759	145.41877	148.21337	125.95723	86.95899	387.47867	417.26602	135.34587	441.67244	448.1851	525.39942	304.03375	145.38469	151.42134	131.16334	115.80089	176.04956	126.17344	157.13006	121.05141	0.67935	233.88667	221.43903	213.70327	208.8043	47.16014	201.16605	174.9019	172.90642	173.6363	64.48526	151.17743	138.6843	144.82796	99.67711	110.15193	113.45758	140.92279	87.60496	236.46677	295.65296	249.58226	264.14642	240.80407	204.6855	261.43467	150.20847	92.74381	91.82695	85.28717	46.73634	169.10523	171.84293	38.05557	121.89374	113.58739	115.78449	58.06411	162.95376	152.87438	141.95317	27.00169	349.64077	370.704	89.3214
ko:K09808	1032.94766	1006.95423	972.5183	523.8816	1085.19349	1065.04717	1066.67286	1022.60585	480.1044	970.37006	898.44976	973.51859	914.43231	618.12468	653.69629	612.45031	445.66869	854.00689	902.21624	897.59683	875.04568	63.96678	509.8436	483.63779	296.60471	571.40838	628.1128	698.07754	625.36866	829.65181	888.83164	824.78541	821.2624	704.66884	703.17209	709.23944	492.89908	1076.84859	1130.06067	366.76885	1143.57024	1079.57402	1123.33461	730.28595	659.76423	604.60539	672.08626	451.35871	587.14321	525.95548	607.67678	533.25511	2.70842	566.07445	514.36825	564.27619	527.32169	171.466	655.16151	597.47249	632.478	601.50359	187.55753	536.03656	477.25731	532.79326	320.42339	475.13978	386.59294	435.35927	306.24204	451.51752	477.89621	423.6301	503.96225	445.50165	488.19931	496.3306	235.40086	764.68893	715.90569	765.72709	416.39186	744.90004	778.21932	215.55338	550.44832	521.9922	562.59417	236.00122	733.91244	664.2505	677.63586	125.90515	1000.65095	1002.49802	228.54224
ko:K09809	339.18605	326.6486	331.91104	155.37057	170.42709	182.09659	164.49246	185.24045	68.34827	131.11869	140.64981	161.35779	145.78245	233.70216	238.28102	258.80821	162.19934	350.18245	334.60087	332.43125	338.72383	26.68666	170.98857	146.15332	96.77901	184.25546	200.75223	233.48555	221.97951	438.59288	450.72828	425.43945	432.50686	349.11343	390.78698	358.32408	237.60861	342.26256	371.29452	128.84753	401.80646	360.51732	375.52041	285.55723	524.11868	554.73558	505.51802	395.93699	482.50838	458.17863	544.54484	492.82794	3.29018	251.29927	238.53262	256.82756	217.66532	70.93611	325.29321	288.95406	283.99213	309.176	106.51029	268.17752	266.40133	310.55292	208.85172	242.365	239.70078	260.39287	188.42163	415.45747	432.74772	386.70393	487.36169	511.55928	455.99106	478.82842	252.39869	122.28285	128.80459	108.0963	60.60084	70.70405	74.38428	19.70311	538.32883	576.57271	528.63161	235.84879	312.55333	335.92512	329.11287	67.17356	297.47045	305.47064	63.20662
ko:K09810	475.34123	472.08736	499.97461	214.55517	363.0193	393.12722	369.09683	410.72643	198.02799	408.16757	431.098	388.44447	373.45253	287.0463	272.08095	279.00109	171.45308	344.97625	339.91763	332.70468	360.6862	27.81248	211.63756	193.72537	132.02418	268.6811	283.19488	254.11816	257.08549	360.9945	383.80848	359.43192	340.14144	312.59486	299.95671	285.33252	177.73129	513.55943	448.05871	160.58157	524.25599	504.82175	495.61161	352.18518	282.34753	283.91017	343.90509	215.15337	254.62301	242.72631	272.27381	276.68656	2.97535	242.43066	251.11692	257.63357	249.59644	68.20465	259.18831	251.08608	295.56099	230.70473	70.9737	234.42574	230.22679	257.77817	148.57232	229.61972	217.02857	249.19218	143.23577	188.10786	191.42482	172.49312	223.24913	226.87848	187.06128	202.23521	90.65468	349.11806	354.07015	347.85558	167.39933	409.66354	383.32504	108.21868	250.82393	247.32903	250.56893	117.12923	318.99279	300.02478	316.87517	51.99551	458.7072	433.5738	92.29838
ko:K09811	750.44473	812.11275	805.25416	369.53609	848.39751	829.70203	802.29319	824.46851	399.78922	693.70627	697.2151	713.60974	708.98935	811.86199	817.01405	790.27695	565.87992	794.62306	793.31894	818.74966	841.25463	58.62644	525.32632	530.39454	341.9557	684.94103	882.30522	884.25495	822.62314	726.01893	724.48385	732.65747	728.48068	850.52205	889.89085	856.73097	560.92099	736.40723	774.01453	235.75197	839.70231	897.4618	896.20834	630.28528	742.2769	647.12496	685.13442	551.73887	680.21797	619.39633	693.53626	645.28056	2.72038	693.79907	643.95758	734.21085	656.46595	189.24593	744.16974	669.05956	693.01625	686.70703	195.88806	594.63131	570.2261	623.69338	381.73147	620.64298	553.7107	589.04143	438.4905	651.58858	607.15604	577.32125	648.22212	644.04401	678.17042	650.41113	326.96419	637.31596	621.81843	629.0867	323.79375	567.75396	587.71838	177.36483	750.71962	680.31733	680.88902	310.4023	664.60122	673.69982	676.52956	129.31011	778.75048	791.89266	188.04265
ko:K09812	617.56134	637.45335	644.22891	319.06059	626.43187	600.21354	594.21411	649.45063	256.91432	554.69952	532.68897	542.84648	489.77476	820.76216	868.35092	816.11301	620.34275	635.52348	699.59715	665.01015	698.21572	44.17342	523.17795	494.39451	307.79125	561.03827	791.12963	822.39675	744.97544	604.61919	634.40254	610.17334	588.70146	789.08165	825.67123	767.32658	512.96105	550.19259	583.09192	182.55443	581.93949	638.78448	602.59418	412.69365	673.56731	584.02922	682.88943	475.6486	618.55741	546.92548	626.18011	545.30111	4.45739	657.46992	625.15218	656.27902	562.48791	183.54955	597.33089	565.5167	593.10558	576.5744	152.90158	594.50128	571.48874	591.8911	333.97076	625.80827	630.97895	676.13263	445.31615	621.3271	621.49824	506.52786	589.17685	575.86235	620.47895	613.09325	292.99589	517.22552	490.43169	476.15113	264.9785	470.38972	529.03366	138.04631	649.21797	604.53482	637.83047	286.59342	564.31112	569.80731	567.89246	112.98323	618.63875	648.12176	142.80527
ko:K09813	NA	NA	NA	NA	NA	NA	0.71799	NA	NA	NA	NA	NA	NA	0.32872	NA	0.34652	NA	NA	NA	NA	NA	NA	NA	0.2865	NA	NA	NA	NA	NA	NA	NA	NA	0.68836	NA	NA	NA	NA	NA	NA	NA	NA	0.66879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3686	0.3903	0.33723	NA	NA	0.33045	NA	NA	NA	NA	0.24315	NA	NA	0.44123	NA	NA	NA	NA	NA	NA	NA	1.08612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K09814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07866	NA	0.07858	0.13728	NA	NA	NA	0.06382	NA	NA	NA
ko:K09815	994.37398	929.79234	980.42858	467.85322	1074.79686	1128.54312	1123.99403	1060.38536	512.69425	1051.7942	1042.30158	1055.25532	1003.8506	891.44898	929.15357	870.28862	613.59145	1014.07644	1018.64784	977.20015	1011.78249	82.44239	686.9291	648.30729	442.21458	763.22377	979.05412	1050.24017	980.49658	1049.7501	980.61989	982.76175	949.35705	961.07298	985.02751	963.8048	689.8241	1077.78893	1073.6704	353.29897	1243.34808	1191.65335	1171.3342	800.5062	787.47586	801.96	820.22782	534.45893	785.74226	663.9412	816.65779	739.35887	3.20807	835.79278	801.9655	828.0378	751.9455	235.8289	945.27862	829.56831	868.52061	880.0665	277.47528	759.66502	754.08832	704.78452	495.55328	679.29402	647.69497	734.20247	508.78415	782.74454	728.16331	706.07117	899.34598	762.33962	842.55517	803.15572	389.74	789.17314	770.37486	757.39203	423.51345	793.74165	737.84877	229.80566	729.21576	691.48218	754.18357	327.8505	819.75822	760.31985	768.86604	157.14939	1074.88909	1004.94515	265.31496
ko:K09816	475.08764	460.79512	479.52804	221.65384	533.29562	529.79096	470.28325	521.73797	243.72965	453.15448	513.07381	514.18138	436.24199	520.34926	492.248	503.83063	323.99213	461.61114	464.03493	454.20016	488.86427	32.10803	362.02527	352.88388	203.46129	409.29521	589.97126	555.59778	572.08666	511.07297	501.37476	510.20422	475.9294	584.89234	568.61338	578.37056	370.26276	546.80919	506.4356	173.45787	573.85481	574.56972	534.44614	371.02134	439.10114	400.19451	408.13659	295.71802	431.44848	366.36565	411.60554	365.88579	1.9902	420.89639	391.80545	387.96812	377.07297	110.5287	402.14075	372.74036	419.96889	340.04951	95.42871	442.18016	417.03798	424.68842	259.11689	511.74653	459.34127	498.78602	361.80341	444.7047	449.7194	397.12562	525.70463	475.60655	487.06532	483.86091	232.52858	366.76825	328.9372	342.13793	190.64755	357.13469	388.93286	107.15413	471.07657	383.14094	437.03421	182.44559	388.78991	389.09738	373.09167	79.00578	556.71483	518.38566	98.35363
ko:K09817	536.90332	517.75212	540.07019	270.12034	562.23273	641.23452	628.09876	627.30363	316.22636	579.00833	609.09297	549.44556	538.62798	643.18306	579.02373	674.28772	457.14571	510.40988	527.82133	522.74398	532.03258	40.6878	349.79505	373.14089	221.18337	437.50876	667.71419	619.13576	644.91415	629.60517	695.68712	646.48831	600.23259	713.82056	765.61701	740.9718	531.0345	643.33351	674.67354	204.78683	728.35953	695.75854	728.39916	475.2526	529.00059	484.64688	520.70948	366.70927	455.22972	422.9749	454.012	390.73288	6.77571	566.11767	541.57307	503.93141	495.93312	173.22398	520.35747	498.61506	498.13258	483.98447	165.59372	486.48978	459.25139	452.44693	302.46449	492.89929	464.01966	472.28461	313.52074	570.82252	561.97611	475.32942	612.52557	517.67629	559.58338	572.5141	279.56822	384.84472	365.8268	388.08027	211.98832	446.53113	413.45103	104.63783	464.00152	489.94474	472.88504	217.75178	537.13888	502.08059	520.61851	111.87052	608.29159	623.54499	124.57306
ko:K09818	NA	NA	NA	NA	0.57238	NA	NA	1.73804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51487	NA	0.58011	0.19884	NA	NA	NA	0.87769	2.50102	1.3436	3.36419	4.7403	2.6924	3.5488	NA	NA	NA	NA	NA	NA	0.45158	NA	0.44769	NA	NA	0.89249	NA	NA	NA	NA	NA	1.38898	NA	0.12132	2.10691	NA	1.52244	NA	0.64715	1.86653	NA	33.36253	29.56961	26.40136	20.33713	11.52328	19.67235	15.95213	11.41382	31.68378	32.8394	52.30856	33.97966	23.60694	25.08807	20.14342	14.71058	1.1756	NA	NA	0.37281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K09819	3.58968	0.56574	2.9451	0.21003	8.0842	2.90543	4.43955	6.98435	1.7083	2.73378	3.56533	4.08167	1.84331	6.85265	2.98124	4.29341	2.65269	5.7317	5.03317	2.00121	4.24582	0.07642	2.13797	1.17714	0.58545	2.85034	1.43274	0.99308	2.27569	3.80554	7.56576	7.88858	4.7867	9.78805	10.93551	7.78569	1.3709	2.2261	0.76324	0.3254	0.40356	1.86104	0.69472	2.14332	12.81541	12.85797	8.90759	10.27549	10.65134	4.71701	8.17419	4.65708	NA	2.8431	3.01968	3.97543	2.88499	0.48288	3.35496	2.28341	4.39349	0.864	0.55849	4.26378	4.93439	0.85459	1.30938	7.60578	6.77955	5.15992	4.35607	2.72525	3.17051	2.39413	4.42157	1.49161	1.35229	2.33222	1.11584	3.56245	6.32145	0.62409	1.08977	3.01485	1.86971	0.30697	2.96105	1.34092	1.90235	1.49125	4.04796	1.46945	1.60827	0.05505	5.06892	7.10266	1.97098
ko:K09820	10.5925	11.81148	13.6696	5.47754	11.50534	19.63728	15.57544	13.79599	7.4691	13.00182	11.54008	18.18312	9.75102	52.03911	48.09969	41.59803	28.89675	28.00727	27.91756	33.33178	19.39956	1.18269	29.31391	21.60124	21.33046	25.18765	20.91952	23.48596	25.73799	28.68526	27.18578	29.35824	41.70785	23.83726	23.1261	24.66238	17.58326	13.59588	10.72232	6.25757	11.62361	10.39141	8.87863	3.51757	23.84399	30.68688	25.78256	19.71431	34.01496	19.93172	28.7377	20.40468	NA	41.43488	32.02243	30.17691	34.66743	15.45014	31.03676	21.23111	37.6525	27.49292	12.75932	25.91986	28.52613	27.9916	17.20156	30.76193	29.03377	27.50037	17.52877	43.38138	32.82564	18.07308	33.56896	27.21201	30.13154	30.29022	11.30649	36.83939	29.00863	43.03632	13.09698	20.95457	17.78429	6.24554	32.19805	25.36592	19.933	12.58448	20.15869	20.78635	23.83009	5.22929	14.33959	10.26829	2.1557
ko:K09823	NA	NA	NA	NA	NA	0.8311	0.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92322	1.63275	4.67649	3.69724	0.64105	3.63306	4.0601	2.90591	NA	NA	NA	0.97147	1.59501	2.25659	NA	NA	NA	NA	NA	NA	NA	1.76384	NA	NA	0.98633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17463	2.91253	0.89549	0.17314	0.87502	0.63871	0.65377	NA	0.77201	NA	NA	NA	1.5729	NA	NA	NA	0.50589	NA	NA	NA	NA	NA	NA
ko:K09824	3.84254	5.83433	2.884	0.40521	2.29483	4.14628	1.02925	0.62877	0.30358	3.53277	1.2038	1.95796	2.60302	1.41221	8.01668	6.97179	3.91793	3.74557	4.96149	8.21414	7.4511	NA	14.49809	8.85438	9.23631	14.99029	35.68245	27.73669	38.01963	3.10673	4.26253	8.27023	3.46818	3.3966	5.6171	2.67719	3.46793	5.82945	4.58011	2.26313	3.66741	8.78103	9.05239	5.71465	3.9342	4.87173	7.61198	3.56925	12.71348	3.89748	8.66733	11.39504	NA	5.12648	2.55541	6.96134	3.92685	0.60054	3.32211	4.29557	4.52206	3.94858	0.91107	0.52283	2.55729	1.96331	0.50085	2.41234	1.23942	0.53412	2.457	0.63013	1.24076	1.26805	0.89876	0.3096	2.5028	1.86729	1.2571	21.92676	19.46126	19.65923	10.26617	4.71209	6.24114	2.00966	4.35773	1.95511	3.17049	3.09298	6.11529	6.20965	3.85197	0.79786	5.1316	2.07678	0.57477
