feature	AB01_02	AB01_04	AB01_12	AB02_00	AB02_02	AB02_04	AB02_12	AB03_00	AB03_02	AB03_04	AB03_12	AB04_00	AB04_02	AB04_04	AB04_12	AB05_00	AB05_02	AB05_04	AB05_12	AB06_00	AB06_02	AB06_04	AB06_12	AB07_00	AB07_02	AB07_04	AB07_12	AB09_00	AB09_02	AB09_04	AB09_12	AB10_00	AB10_02	AB10_04	AB10_12	AB11_00	AB11_02	AB11_04	AB11_12	AB12_00	AB12_02	AB12_04	AB12_12	AB13_00	AB13_02	AB13_04	AB13_12	AB14_00	AB14_02	AB14_04	AB14_12	AB15_00	AB15_02	AB15_04	AB15_12	AB17_00	AB17_02	AB17_04	AB17_12	AB19_00	AB19_02	AB19_04	AB19_12	AB20_00	AB20_02	AB20_04	AB20_12	AB21_00	AB21_02	AB21_04	AB21_12	AB22_00	AB22_02	AB22_04	AB22_12	AB23_00	AB23_02	AB23_04	AB23_12	AB24_00	AB24_02	AB24_04	AB24_12	AB25_00	AB25_02	AB25_04	AB25_12	AB26_00	AB26_02	AB26_04	AB27_00	AB27_02	AB27_04	AB27_12	AB28_00	AB28_02	AB28_04	AB28_12	AB30_00	AB30_02	AB30_04	AB30_12	AB31_00	AB31_04	AB31_12	AB32_00	AB32_02	AB33_00	AB33_02	AB34_00	AB34_02	AB34_04	AB34_12	AB35_00	AB35_02	AB35_04	AB35_12	AB36_00	AB36_02	AB36_04	AB36_12	AB37_00	AB37_02	AB37_04	AB37_12	AB38_00	AB38_02	AB38_04	AB38_12	AB39_00	AB39_02	AB39_04	AB39_12	AB40_00	AB40_02	AB40_04	AB40_12	AB41_00	AB41_02	AB41_04	AB41_12	AB43_00	AB43_02	AB43_04	AB43_12	AB45_00	AB45_02	AB45_04	AB45_12	AB46_00	AB46_02	AB46_04	AB46_12	AB47_00	AB47_02	AB47_12
ko:K15727	527.95056	440.69158	470.18015	120.28394	130.86356	339.63482	204.09332	15.40804	35.51629	42.15518	90.61725	456.1675	157.68571	199.62999	452.84	421.56791	331.27585	397.11863	202.59056	10.49296	22.85809	20.22317	203.28602	39.30884	80.45721	118.69136	148.89159	189.55331	4.0243	41.98954	264.11038	142.74237	58.35105	163.68283	295.41445	1117.61336	298.67464	490.20868	534.3164	13.66555	54.99533	61.53754	43.18426	214.63728	107.5461	180.28289	214.61526	145.6041	216.67299	181.57175	30.53113	377.7673	224.02849	83.53335	506.69756	71.60168	305.75912	89.45975	91.91827	160.90604	122.37839	123.58706	159.62182	209.02361	28.39918	56.61967	71.39003	10.04543	20.89121	68.67747	73.89282	66.4067	286.61333	62.44378	35.40074	562.08256	382.32501	305.07349	242.00098	179.7494	225.6716	72.93942	446.93909	122.20214	231.31431	133.34446	104.87705	34.36995	7.68151	10.19957	170.10764	197.62685	123.68379	327.31608	11.10633	117.17325	16.26935	83.41194	164.04758	51.65559	86.63432	190.663	622.07817	106.50852	161.45841	128.59756	76.18649	80.65554	297.88947	15.08563	5.28368	5.85751	116.35568	35.29036	44.63409	282.03859	76.93315	33.61268	16.32098	110.36643	56.97144	23.90094	51.22455	182.94907	81.01764	436.46716	228.78647	281.5797	263.4172	7.14765	24.31627	11.74181	142.42841	48.98305	52.83508	34.05279	123.20667	28.1945	72.93865	40.71343	62.95632	45.68302	84.24627	52.27328	38.05749	164.24469	217.08556	152.68389	353.29474	187.53132	86.57257	47.46317	119.65453	280.06486	98.88011	142.91186
ko:K15728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24039	2.001	1.93115	4.15604	NA	NA	NA	0.30698	NA	NA	NA
ko:K15730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97474	NA	NA	NA	NA
ko:K15731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61557	NA	NA	NA	NA	NA	NA	NA	4.72694	1.86462	NA	NA	NA	NA	6.59125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.87288	3.42889	NA	33.5704	NA	NA	3.23908	NA	NA	NA	NA
ko:K15732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.8572	1.13499	NA	NA	NA	NA	0.30819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20876	0.74272	3.26197	13.98654	NA	NA	0.7232	1.16653	NA	NA	NA
ko:K15733	1.24617	0.5146	NA	NA	0.81787	0.54803	1.1173	1.85525	1.39507	0.24928	0.30516	NA	0.32473	NA	NA	NA	NA	0.28552	1.01745	NA	NA	0.55597	NA	NA	NA	0.28017	1.25026	NA	2.44506	0.31361	NA	NA	0.85924	0.60601	NA	NA	0.25376	0.25501	NA	NA	0.64149	0.29055	0.29028	0.28206	NA	NA	NA	1.68339	0.2894	2.54407	1.06338	NA	NA	0.59853	NA	NA	NA	NA	0.26922	NA	NA	0.28357	0.51639	NA	NA	NA	0.60447	0.84318	0.25411	0.54034	0.95753	NA	0.6198	NA	NA	0.87826	0.63044	NA	NA	NA	NA	0.27195	NA	0.3294	1.51046	NA	NA	NA	NA	0.90272	0.67945	0.33495	1.49223	0.50103	0.51962	0.54087	0.90361	0.8602	NA	NA	NA	NA	0.25913	0.26785	NA	NA	0.84437	0.50073	NA	0.24835	0.55484	1.36723	0.86053	NA	NA	0.87955	NA	NA	0.62573	NA	NA	NA	NA	0.27896	NA	NA	NA	NA	NA	NA	0.60158	0.28482	NA	NA	NA	NA	NA	0.3016	NA	NA	0.84356	0.54591	NA	NA	NA	NA	NA	0.28759	NA	0.25887	0.90102	NA	NA	NA	NA	NA
ko:K15734	NA	1.86029	2.84231	19.38548	21.37228	22.17305	22.68766	61.2052	93.82913	73.55978	69.08802	7.03815	NA	0.76291	2.46509	4.35392	2.01929	6.58631	1.52028	14.79237	35.97095	20.77911	7.47252	24.70204	90.95446	65.11126	25.59504	10.23723	13.93476	12.64091	10.14555	0.39021	0.55415	1.61594	2.45995	30.78672	80.29562	17.13928	20.68642	130.2451	107.02019	95.69465	132.93009	42.6545	10.34864	6.51951	56.30448	11.6631	0.75713	3.90367	8.15762	47.21467	36.46881	43.40895	20.33659	7.70494	3.11656	1.25321	4.0739	2.89814	1.08793	2.98069	3.34606	0.21974	0.64176	3.05798	2.01238	31.18226	26.65483	7.04384	8.77291	156.78935	154.36736	132.1397	71.51943	52.44609	23.26837	44.50351	29.14454	NA	NA	0.02882	NA	10.2868	8.14026	20.50184	14.6876	6.4085	1.10583	20.30781	2.08946	1.57378	6.88213	3.59376	4.87475	2.23102	2.21967	10.81856	127.61493	147.07729	152.417	4.99898	30.07672	26.57949	12.16771	0.21568	NA	56.7026	33.76034	42.71738	31.56876	28.77101	18.18723	13.67939	17.2653	17.17927	15.45408	6.72735	6.949	3.22696	26.99579	14.35787	3.27582	9.94718	11.15668	10.85183	4.59836	5.16048	11.10735	6.21503	9.3851	18.0551	3.08848	11.62998	28.44359	32.28615	12.35028	11.69832	47.57406	7.55514	20.73556	40.74062	65.77777	84.30048	59.11	6.94768	3.79888	13.65437	28.74507	101.10619	21.26867	23.09003	52.22227	5.86214	16.69083	4.78057
ko:K15735	NA	2.01595	NA	NA	0.80369	1.4336	NA	0.32744	NA	2.49902	NA	NA	0.36183	NA	0.3602	NA	1.40769	NA	NA	NA	NA	NA	NA	NA	NA	6.05818	3.33909	NA	NA	1.24384	1.99399	1.48544	NA	NA	NA	4.37339	0.97073	NA	NA	16.4031	NA	NA	0.92981	3.20824	NA	NA	NA	NA	NA	0.94579	3.69755	0.66636	0.4694	NA	19.48094	1.61688	7.03207	0.34261	0.83848	NA	NA	NA	2.12149	0.65058	NA	NA	NA	1.149	NA	NA	1.31941	14.44907	8.82873	2.58676	17.43613	NA	NA	NA	NA	NA	NA	5.01034	NA	NA	60.42677	0.76571	0.36717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55935	0.32715	1.03952	NA	NA	NA	NA	NA	NA	2.83787	NA	NA	17.59983	NA	NA	NA	NA	NA	NA	NA	0.32602	3.60333	NA	NA	3.29265	NA	1.60196	NA	NA	0.99211	NA	NA	0.33504	1.5168	3.09965	NA	7.36871	3.28562	NA	0.64053	NA	0.63731	NA	NA	NA	NA	0.62466	NA	NA	NA	0.34298	NA	1.79031	NA	1.60309	NA
ko:K15736	24.00322	33.83911	59.57378	2.93048	6.47193	3.43356	1.59799	70.15907	94.99579	96.09263	98.4469	5.02041	7.5469	6.25121	17.08393	34.54885	39.81163	39.66537	40.68982	0.2681	1.42999	0.44271	7.27437	28.10356	174.79141	101.24236	45.85279	20.83932	3.96325	2.66286	22.5598	11.27805	NA	3.38301	3.01606	16.36118	9.13181	2.20647	4.07657	189.28585	124.32897	159.18541	208.96723	68.8558	24.20055	19.00669	104.58226	10.23525	11.76433	18.95773	6.72514	79.61729	84.99393	81.1178	70.13238	12.94059	10.36892	3.52604	1.77014	111.44049	76.23125	69.86068	93.01772	55.65288	130.92704	79.88334	53.72803	14.94643	16.40065	3.04747	23.99969	264.76009	240.09228	190.10969	142.99957	78.23016	51.15342	81.52477	49.35314	29.60332	30.95684	78.26801	32.43665	16.20031	154.87657	8.15817	8.24779	NA	NA	2.90775	14.17486	17.18257	9.92994	8.03377	5.23478	24.30917	5.3994	30.06285	201.63393	191.15666	246.62188	6.33587	4.24287	4.82563	4.10295	72.23213	60.42828	138.92149	82.46408	6.02399	NA	3.05973	32.77823	6.54182	10.01966	12.75509	5.51038	4.23153	2.73971	8.37815	3.28583	8.52762	4.79427	20.42647	19.20768	117.03014	38.98406	67.65513	77.72093	1.85085	NA	5.49434	8.90535	11.1934	20.17963	12.1822	22.75461	10.78901	1.15819	7.73669	1.78491	60.01168	91.3959	98.22905	98.33581	19.76016	27.64063	32.05106	49.4573	41.09203	35.4218	12.57815	14.86501	13.5461	38.26633	18.21688
ko:K15737	NA	4.81902	NA	NA	1.1502	NA	NA	1.22591	NA	5.64652	NA	0.39615	NA	NA	NA	NA	0.78614	NA	0.87105	NA	NA	NA	0.87049	0.48558	NA	4.30764	5.76905	0.55858	NA	3.52548	4.42513	1.68277	NA	1.88722	NA	5.58385	5.58095	NA	1.23791	22.51863	NA	0.7292	NA	6.29106	NA	0.87948	NA	NA	NA	1.50405	5.14237	7.17426	1.21189	NA	30.01684	3.8044	4.67748	NA	NA	NA	0.61196	NA	5.7401	NA	1.84784	NA	NA	0.80007	NA	0.50568	NA	15.57592	5.61487	5.5832	27.46638	NA	NA	NA	NA	NA	NA	4.54755	NA	0.59557	125.06921	0.44733	0.45052	NA	NA	NA	1.56405	NA	NA	NA	NA	NA	NA	NA	0.77683	NA	4.27553	NA	0.60622	NA	NA	NA	NA	2.32242	NA	6.48541	NA	1.1823	36.56726	NA	NA	1.21624	NA	NA	NA	0.43635	NA	5.65726	NA	2.39177	11.94059	0.52759	1.06163	NA	NA	0.48599	NA	1.10762	NA	2.09594	5.4519	NA	5.58691	5.26236	NA	2.3555	NA	1.17372	NA	NA	NA	NA	1.40596	NA	0.1623	NA	3.62149	1.15915	NA	1.43818	11.86144	NA
ko:K15738	2238.44932	2013.34691	3154.2363	2232.25388	3149.89341	2804.06218	2859.68416	1889.66201	2443.29464	2362.37839	1609.19191	4454.15681	1805.78937	1695.15999	2141.00077	2347.60714	1826.89051	2185.01773	1745.18447	1563.07815	3273.27993	1960.90279	2289.90308	2275.56425	2468.09121	2089.7123	1270.35882	2725.77727	884.40064	2706.5724	1570.23206	1423.72143	729.91701	1727.17547	1919.86078	3138.38665	2070.40056	2125.7723	2307.17261	2241.89389	2123.71356	2188.42617	3124.59461	1883.02442	1200.29511	1404.62507	1587.72202	2747.80909	1690.56435	1863.8203	2226.69517	2484.91452	2297.32653	2624.08334	1874.61101	1715.7118	1684.20853	1398.57596	1580.3624	1938.89576	1253.11311	1478.73799	1202.63044	2369.70851	1686.78598	2266.5252	1430.65956	1933.03253	1730.47326	1662.16716	1910.77832	2543.79766	2123.33864	1910.36039	1045.00481	2337.97544	1935.50805	2217.2723	1301.08319	1423.44951	1663.21786	1794.48705	2236.27039	1679.959	2058.81208	1687.1258	1760.94541	1043.76284	754.5813	1625.30009	2278.71654	2054.4984	1499.94907	2463.93732	2821.12622	2744.83221	2765.20215	3281.51327	1590.62067	1751.51304	1995.32255	3113.84273	2178.71292	1558.23747	907.95277	1207.91108	1354.75581	1937.49321	1474.95766	2773.34832	3146.08236	3430.49867	2807.27294	1469.25643	1521.18449	2775.95952	1848.7093	1550.2661	1924.21661	1711.8296	1493.50603	1877.35343	1049.35319	2838.5489	2620.67847	2180.18278	1967.34049	1523.59656	3028.06723	1625.7589	1844.39098	2055.77964	1946.79715	1246.15112	1898.21113	1679.53047	2078.80236	1860.01123	2632.70204	1645.84877	3527.30236	1317.99425	1853.86349	1759.97051	2151.65671	1568.44942	2006.64987	1942.37035	3162.85045	1801.76899	2157.55304	1372.30487	2170.18715	2879.3882	2028.58423	1659.66696
ko:K15739	143.82614	113.72306	298.46892	31.57505	37.75676	83.67122	19.97338	129.18757	304.49192	98.25965	159.24883	197.45287	89.80677	88.90012	157.92089	204.87554	108.05486	192.15299	232.76329	72.53975	82.045	83.436	85.07126	93.88185	350.46441	224.09094	85.32611	62.36803	13.89663	68.62295	210.83473	182.6127	176.96216	264.49777	263.30953	134.19754	93.33172	166.09294	115.35559	463.54893	518.54682	348.2504	609.20627	130.72176	73.85574	168.27691	135.12705	307.26594	267.05522	264.01408	49.91184	141.20069	155.5802	100.70795	155.64628	244.94849	249.05343	201.20376	146.14525	419.3215	209.35651	299.02698	280.258	227.04085	223.54617	267.14197	174.50163	242.73198	138.85886	77.01003	215.13962	211.77576	169.30512	167.1372	133.95001	282.27973	189.03421	485.18528	125.36144	174.89491	81.3111	122.76042	84.17782	334.6343	260.86474	265.48515	96.31456	13.41881	10.52426	30.67525	136.02293	87.15917	104.68322	82.11939	18.75884	27.74358	53.63885	23.21755	166.85571	110.11042	169.66228	111.21706	197.84634	246.14967	489.79064	113.8213	121.05524	189.36587	128.71133	47.4319	49.21758	60.6849	102.64564	145.09937	160.12313	300.41338	154.53179	121.48015	98.1727	124.31771	126.40135	103.10091	42.57661	114.43222	121.602	165.7184	202.06632	136.56927	155.94705	22.07719	33.9878	54.31804	36.43118	78.76519	151.55348	86.36997	134.34252	73.4117	49.37684	112.81273	71.12236	170.36595	227.01849	221.36376	224.01949	296.62734	223.89504	322.60069	501.5982	162.59413	120.18607	123.53728	149.96849	172.41691	348.77697	164.47986
ko:K15743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58044	NA	1.04428	NA	NA	NA	NA	NA	NA	NA
ko:K15744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3012	NA	NA	8.30769	NA	NA	NA	NA	NA	NA	NA
ko:K15755	1.26282	0.5735	1.46372	NA	NA	NA	0.57921	NA	NA	NA	NA	NA	NA	NA	NA	5.56032	2.45956	2.55994	1.7021	NA	NA	NA	NA	1.32078	4.34766	13.25256	10.54264	7.85453	0.62924	NA	0.93369	0.41861	NA	NA	NA	0.28198	1.98395	1.5071	NA	NA	NA	1.36951	0.85613	NA	NA	0.45365	NA	0.30938	NA	NA	1.1115	0.31876	NA	1.80726	0.28613	0.27514	2.11637	1.27298	1.54251	3.7951	0.6358	0.63397	0.25138	NA	1.56629	NA	NA	0.84622	NA	1.81049	1.57787	2.71675	2.03868	0.92804	0.32587	1.60316	1.20101	1.80952	0.29471	NA	NA	NA	NA	0.61602	1.89038	0.55833	0.3179	0.30563	NA	NA	0.71153	0.12134	NA	0.7859	NA	NA	NA	NA	NA	NA	NA	NA	1.77413	NA	NA	5.69741	2.20048	NA	0.55046	2.61491	0.45606	NA	0.98091	NA	NA	NA	NA	NA	NA	0.63469	NA	NA	NA	4.97729	0.60557	0.64262	0.57853	NA	0.52207	NA	0.62371	NA	0.53181	NA	NA	NA	NA	0.6254	NA	NA	NA	NA	NA	NA	NA	3.70194	5.5496	1.87717	4.87302	54.52132	46.47429	10.70682	8.48416	1.16703	NA	0.89386
ko:K15756	0.65255	NA	1.21019	41.89995	56.25137	31.85452	93.27799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19198	NA	2.04422	0.50846	62.41988	6.05754	22.90086	47.49141	18.50814	47.86943	54.72386	51.70648	0.83927	2.64048	1.73471	2.14597	1.00656	NA	10.41643	NA	41.67997	14.61128	88.91998	21.77774	9.03044	17.124	22.74298	12.4307	3.58647	2.74525	4.08984	2.6412	NA	NA	NA	0.94422	1.80993	1.81975	16.03228	20.41378	51.48624	83.34671	29.88399	18.30741	0.64971	NA	1.02046	1.8088	NA	NA	35.18033	1.50459	3.21029	8.90556	8.46115	17.6401	0.48691	3.0316	NA	NA	NA	NA	NA	NA	NA	0.74456	NA	NA	NA	17.08651	84.28433	102.78669	41.21591	0.35888	NA	NA	9.93171	2.62782	52.87391	62.03046	103.90267	84.29549	NA	5.49319	3.04836	30.36564	29.09562	115.51264	21.18204	56.84392	NA	NA	NA	NA	NA	NA	2.66561	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.29394	22.86844	24.09989	39.64763	34.91848	42.49238	53.73215	58.26173	0.6202	NA	4.50602	5.03598	13.07093	35.58728	3.31734	10.38108	4.73639	6.45495	1.89147
ko:K15762	41.09759	21.62335	59.40891	3.07529	10.97491	16.21257	3.10352	2.2644	NA	2.98362	10.42482	21.99082	13.42876	20.39703	29.50179	23.09837	6.06325	27.55394	22.27683	NA	NA	NA	NA	19.48496	22.00855	41.35775	3.38774	12.09856	NA	2.81436	11.2592	4.85238	0.49007	5.5008	12.77477	2.03854	4.14209	5.14362	NA	1.66604	8.33201	4.88786	4.61848	0.03219	0.05501	0.21679	0.19127	NA	0.47151	2.27727	NA	1.37369	NA	NA	14.74651	12.4623	12.20571	3.68809	3.68323	19.28608	6.1006	16.97779	18.76249	9.45694	8.42884	3.17464	0.23426	3.98127	12.43582	10.54856	33.707	NA	NA	0.01579	NA	14.82836	9.90508	32.88869	3.98545	NA	NA	NA	NA	52.63036	41.37408	43.27263	27.00051	NA	NA	NA	28.69109	22.5984	9.61433	40.78938	NA	NA	NA	NA	2.39602	0.78382	1.50255	4.26722	0.38046	5.99866	27.99003	0.15557	0.309	13.11389	6.42529	NA	NA	NA	NA	23.08435	40.42945	79.15755	11.61555	0.48565	1.24612	0.76627	1.08921	NA	4.04463	9.39613	5.12846	NA	0.54586	NA	9.07802	NA	NA	NA	5.22772	0.06398	0.13484	0.0192	1.23296	0.90011	NA	NA	0.21512	16.68087	15.14127	24.45358	35.1903	84.04318	153.43381	116.64956	257.66265	53.70885	107.16104	66.56507	67.57224	20.15187	100.56793	15.57521
ko:K15765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K15770	1329.76875	1463.73917	2519.83001	1020.56732	960.35658	791.22069	1758.12934	1642.38056	1531.78432	2445.29358	1438.58522	3169.81484	1528.3669	1126.39037	1930.66952	1919.46392	1198.64215	1735.31119	1458.03169	1490.97274	2096.84222	1648.1104	1571.42342	1799.40769	1414.77396	1163.74215	400.15169	2064.28704	734.41783	2999.10543	698.48059	1689.28384	765.97993	2108.14786	1780.14432	818.01933	1785.04809	989.4337	923.72326	2224.02695	1579.87911	1387.997	1807.22057	1831.37966	1384.0237	2011.78699	1493.58389	1223.99853	1135.82828	849.80066	1513.47663	2684.49206	2050.87638	1411.85439	945.43557	1146.00428	907.45469	709.91834	1182.14711	1580.069	1530.16946	1316.04767	1058.38234	1521.08877	1172.57738	2747.00546	1489.75385	1863.60068	1577.5851	1781.82036	1889.73643	2062.25968	1632.80071	1813.71547	1557.49462	2241.93385	1852.17797	2476.84566	1100.97453	1330.07171	1483.07373	1525.3353	1493.62247	1272.03389	1347.01915	1521.81355	1274.08983	1128.86108	1050.12829	1182.81496	1946.32772	1844.82963	1258.47157	1481.35986	481.19885	640.86281	714.14255	690.43249	1208.75668	1144.31659	1156.91566	1871.86667	545.66968	1343.77438	543.74775	1259.92657	1011.88119	1219.39755	847.86422	1468.39504	1484.7648	2129.84516	1219.067	1489.1402	1582.03247	2231.69642	1840.30437	1259.6332	1306.60674	1446.96187	1314.05154	2282.23572	1236.5292	2113.29599	3402.16773	1152.4659	1287.49943	768.84923	1187.59883	1089.19839	945.30251	509.48694	1048.74668	1203.29745	1203.80517	1694.6237	1991.51641	2200.38733	3092.51399	2005.11463	3560.438	1778.62592	2846.6383	2401.86528	2474.07192	1410.98837	1143.64092	1813.35213	2874.71891	1096.65555	1385.89687	1030.18716	1287.75144	1626.417	1474.0895	1772.78605
