feature	SRR15511253	SRR15511254	SRR15511255	SRR15511256	SRR15511257	SRR15511258	SRR15511259	SRR15511260	SRR15511261	SRR15511262	SRR15511263	SRR15511264	SRR15511265	SRR15511266	SRR15511267	SRR15511268	SRR15511269	SRR15511270	SRR15511271	SRR15511272	SRR15511273	SRR15511274	SRR15511275	SRR15511276	SRR15511277	SRR15511278	SRR15511279	SRR15511280	SRR15511281	SRR15511282	SRR15511283	SRR15511284	SRR15511285	SRR15511286	SRR15511287
ko:K10985	10.10634	8.69912	25.4306	52.0377	96.22845	16.28415	39.1499	13.0447	7.53246	20.43596	18.52554	31.71343	41.85187	40.03438	29.66774	3.12771	1.95321	80.0014	23.1872	21.24896	6.04973	35.07074	24.93756	1.77008	2.66877	4.81259	5.79909	31.53577	8.01964	26.22301	29.52176	30.91518	0.61961	1.59653	41.20527
ko:K10986	15.94596	6.10027	22.34094	33.67986	95.79646	15.07221	7.79413	1.75697	1.26244	0.03718	4.05426	13.67815	54.48193	20.84883	14.08612	3.2635	4.56988	64.29773	23.43806	20.6739	6.50216	19.38046	10.4673	2.69234	7.0425	5.22179	2.21615	38.94798	8.81439	27.57847	5.60387	1.87326	4.52729	8.07921	45.52071
ko:K10994	NA	NA	NA	NA	NA	NA	NA	NA	1.8019	NA	NA	NA	NA	1.04945	1.41264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3568	1.07471	NA	NA	NA
ko:K10995	NA	NA	NA	NA	NA	NA	NA	NA	1.8019	NA	NA	NA	NA	1.04945	1.41264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3568	1.07471	NA	NA	NA
ko:K10998	NA	NA	1.11066	NA	NA	NA	NA	NA	1.27848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12606	NA	NA
ko:K10999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11003	5.02883	7.89746	19.73076	58.40901	0.89132	1.14517	4.00875	7.58532	3.03746	0.32812	3.34474	0.70473	0.6614	2.25811	1.14926	NA	NA	52.12101	4.63597	47.16603	42.76383	240.13255	NA	61.34575	1.54921	NA	1.49925	0.71636	16.7717	3.1116	1.63288	2.25426	6.02011	0.77127	45.63032
ko:K11004	37.11697	9.47407	15.04213	5.934	25.07422	3.92018	14.37494	17.05395	30.84324	0.92435	20.1547	1.13583	2.50315	11.0931	13.43157	NA	0.24128	56.87027	10.83986	51.53105	72.67987	207.49553	0.77561	94.15159	0.89221	NA	7.2999	6.61728	27.40772	22.22411	8.41185	3.47336	15.65206	0.65487	3.13588
ko:K11005	NA	NA	1.48031	0.40258	1.80382	0.08731	NA	NA	NA	0.71138	0.98665	NA	0.61132	1.1083	0.30156	NA	0.23993	1.27133	1.34695	0.32743	0.63873	37.42086	NA	0.33661	0.08492	0.11381	0.16098	0.56154	1.27155	0.10654	NA	NA	1.1235	0.37647	NA
ko:K11016	15.14526	0.35677	0.78366	2.27031	NA	NA	32.7873	42.21837	4.28838	0.34568	0.14534	3.51187	4.03243	2.21013	0.12524	NA	0.10706	1.43062	0.18819	2.48431	4.09221	8.40231	3.70606	58.47486	1.14837	0.30893	1.38202	2.54924	0.88001	3.84448	0.11088	0.09925	6.11294	0.28564	2.51342
ko:K11017	NA	NA	NA	NA	NA	NA	NA	0.55713	NA	NA	NA	NA	0.77043	NA	NA	NA	NA	NA	NA	2.05383	0.76948	NA	NA	0.10304	NA	NA	NA	1.17756	NA	NA	NA	NA	NA	NA	NA
ko:K11021	NA	NA	1.48425	18.03388	NA	4.1184	NA	0.94908	0.46582	0.2709	1.90154	NA	NA	0.39049	NA	NA	NA	4.92253	1.78387	1.4939	3.87733	NA	NA	NA	NA	NA	NA	NA	0.06797	0.32116	64.20196	45.59311	NA	NA	NA
ko:K11022	NA	11.2026	NA	NA	NA	NA	NA	NA	1.04901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5493	NA	2.23101
ko:K11031	4.77474	18.98268	40.33432	19.72905	65.91374	34.20951	0.13716	2.22015	0.34692	13.44287	34.56283	75.35427	44.02201	47.38543	19.32234	2.39002	8.70754	218.81404	304.16222	12.30418	62.90612	557.08581	56.93721	44.58637	20.57895	10.98326	8.1918	1.4864	12.40043	27.17674	10.94811	3.45357	14.30179	6.95945	8.00084
ko:K11041	9.73909	9.15689	19.15916	19.95178	32.68429	35.89414	22.24693	11.11388	17.93159	9.23776	8.03304	5.5265	36.28859	22.56404	18.73712	2.23451	8.72398	58.0326	16.47253	26.2601	20.21274	51.45079	13.20639	3.68156	9.63176	16.9144	17.18218	53.77744	38.3933	15.03383	35.68568	36.48821	6.23579	22.1477	17.03282
ko:K11045	49.27804	81.58902	72.15821	21.23286	117.94749	82.61068	7.37727	3.19359	55.60538	17.99379	50.74019	5.02851	87.46989	65.95706	279.63221	2.11847	11.70504	48.37705	96.32012	120.51336	114.01616	35.72046	22.54615	4.81068	36.02735	173.17929	63.53289	21.67979	6.90627	39.84007	4.21254	9.8024	28.70358	6.55307	68.90531
ko:K11050	580.58955	251.10364	101.67244	63.66194	107.37782	216.15903	276.58475	419.34243	330.66322	37.54092	236.41153	90.48098	249.65785	129.18538	288.05277	12.85002	89.11628	271.7708	125.43155	197.4388	229.76039	134.15392	178.1507	90.4195	80.08513	72.52572	89.61211	257.72165	245.80474	174.16763	153.37119	258.56255	122.98537	67.47433	97.56558
ko:K11051	504.65904	191.16509	119.59943	70.59696	104.63377	225.30069	246.57731	371.09788	245.28117	31.2205	250.24806	75.29458	248.56267	111.00108	272.91039	6.09684	94.20585	196.13724	124.50896	179.01873	211.38251	135.89755	153.46823	73.75842	67.20034	84.96937	93.90292	271.4324	215.36828	178.61248	163.87636	267.73029	91.15664	81.18459	104.26605
ko:K11054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54159	NA
ko:K11055	NA	1.51593	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.50568	NA	NA	NA	NA	NA	NA	2.15423	0.33716	NA	NA	19.01837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11059	7.73643	0.39393	0.09922	NA	1.22508	1.10931	0.63782	2.26009	1.63106	6.09475	5.38905	0.7417	2.82032	0.46969	1.03022	0.04757	1.58106	0.41018	0.21295	2.83007	1.28201	NA	0.11851	NA	2.2631	0.34461	0.08762	0.61012	1.94917	NA	1.06415	0.74689	9.51126	0.28713	3.20382
ko:K11060	212.0507	76.02515	35.46342	6.87927	59.51723	102.33801	126.35519	89.84576	107.26366	17.27596	92.07527	1.58928	141.75421	49.42695	80.54154	2.27764	12.16729	68.37181	32.9334	120.87856	172.1848	58.52298	10.36655	54.9103	15.70374	24.59025	32.9582	23.20865	107.89028	21.22965	60.6999	66.15732	53.06562	11.00614	23.28669
ko:K11062	82.39361	28.37275	30.14319	15.37055	12.86999	32.79075	35.00892	40.49148	20.62602	14.0819	10.29416	16.88241	43.57453	44.06848	34.91847	0.84724	12.05924	135.85399	19.12712	30.63002	36.45361	9.79396	18.85745	5.54492	12.0426	11.14292	25.54859	32.88898	23.55204	12.22155	17.25848	19.88068	30.59379	24.61566	23.11842
ko:K11063	7.99022	21.05467	16.32633	17.11579	45.48432	16.07739	13.20859	16.73493	17.37486	11.27612	52.58886	5.98886	35.95344	20.09153	25.11504	2.30847	17.37458	40.30402	47.10917	41.28785	72.36023	114.48661	23.26425	2.25664	14.17827	24.9157	17.82447	73.70843	45.10587	31.2327	16.82935	15.93381	10.62931	12.65891	6.10397
ko:K11065	145.98364	156.43306	186.92652	224.68555	469.57858	107.38645	109.66878	98.762	32.50754	406.97917	301.66515	369.27726	254.87291	389.24787	246.60646	42.68244	156.60507	761.08375	465.88726	518.59147	374.21227	787.26731	410.50437	252.14085	142.09319	36.41216	308.41983	91.33913	56.48639	75.00723	123.33775	50.42569	120.24855	503.3687	439.79847
ko:K11066	6.04274	12.41541	18.33365	31.54704	47.36241	3.48727	119.34782	46.19866	11.3684	5.49277	13.39401	7.41622	12.78005	45.27811	24.51859	0.88134	11.11624	43.51126	16.76037	31.09818	8.02835	52.43534	7.02252	15.72659	14.28389	0.6222	85.14347	4.02496	8.64384	8.58769	22.59342	2.90791	13.70765	15.42788	74.29836
ko:K11068	774.43505	645.28827	650.58435	1026.26524	1082.65983	780.25746	1928.85188	1481.7241	573.58765	871.14242	1109.24084	502.47194	1044.25041	993.99186	1343.60721	245.48779	1396.41503	1866.96266	1132.6203	1347.10119	1219.61924	1986.97724	750.02701	430.87217	603.64211	1212.14277	1056.05762	1652.57408	889.21422	905.73627	875.01611	1149.69958	494.27134	979.91634	797.06952
ko:K11069	1675.51785	1207.64852	1198.72914	1228.99652	1530.42589	1543.72719	2675.34079	2260.46251	1054.68565	1059.1764	1594.69196	740.0077	1645.30918	1553.94479	2624.29167	396.82374	2412.01829	1756.11059	1282.7181	1786.41198	1587.50625	2469.01661	1314.51179	768.77265	677.39957	1795.07759	1783.64747	2115.51589	1476.25272	1550.49394	1490.50069	1356.04165	874.5552	1100.97324	1121.50204
ko:K11070	1640.45939	1030.03812	1025.02738	1085.56836	1061.33952	1212.05865	2241.18834	1750.82039	834.63901	739.70746	1504.22325	680.9392	1251.03044	984.85082	2052.29271	483.24512	2618.30508	1686.87942	1192.98823	1311.37403	1342.06832	1756.80991	1022.53069	589.66652	582.02864	2018.76625	1596.22855	2169.69443	1103.01296	1361.28992	1085.18791	1101.4915	591.09402	823.78646	998.63069
ko:K11071	1433.48529	960.80785	943.07173	866.50242	1302.64	1293.67373	2283.70592	1966.9018	725.5888	853.22998	1362.34567	646.19805	1370.11068	1356.60595	2252.05001	165.11057	942.65872	1466.80567	1153.78268	1476.36368	1439.9862	1891.68557	979.27756	640.37234	509.91746	1374.04119	1171.053	1508.92858	1181.43281	1340.51681	1194.81489	1080.46097	747.32656	1040.04612	1006.00317
ko:K11072	1422.75538	1171.80368	1083.45827	1163.70304	1514.87259	1344.0856	2638.62268	1970.4167	947.15003	1142.6335	1568.83261	705.59702	1549.6169	1528.37086	2470.55912	321.14317	1830.69434	1915.142	1315.53439	1712.5394	1610.63074	2215.20461	1234.64432	685.67508	662.70364	1617.55055	1564.9182	1864.19739	1437.33535	1740.3168	1547.2858	1160.38724	815.0741	1144.66834	1263.70269
ko:K11073	4.07175	8.39269	20.96778	20.39863	18.82311	NA	78.20362	26.95598	NA	0.26074	1.97754	5.10117	1.70227	7.97214	7.75942	NA	0.91737	17.18971	5.38784	18.06626	9.53629	33.74431	NA	NA	1.62772	0.48656	NA	0.42606	12.30788	7.67012	2.74952	1.87161	7.99599	9.28795	53.02234
ko:K11074	NA	NA	18.6481	26.28194	17.47398	NA	147.63413	40.4051	41.81612	NA	0.90085	5.77313	2.62237	3.38713	NA	0.70812	NA	42.9932	21.01021	4.92008	1.16774	41.27563	2.97436	NA	2.53151	1.50302	2.06528	212.33726	5.73183	213.88517	0.71708	NA	NA	0.59311	65.57329
ko:K11075	3.00728	2.74922	13.12077	19.28363	12.54363	2.59923	106.29898	40.00856	30.85019	17.25243	21.91636	4.97486	11.78688	4.85949	6.67549	0.19813	5.82422	25.18075	34.63251	21.28406	3.12557	53.49475	5.80918	3.19479	6.3974	2.41448	6.88482	6.99542	4.40405	179.10689	2.28975	0.58788	1.80599	11.64416	42.6209
ko:K11076	6.42899	6.01012	35.70587	67.48064	44.07796	8.98086	344.05551	118.54439	37.68072	9.68637	11.88899	8.06883	9.47267	12.74033	11.25551	0.29054	1.84562	56.93311	13.28909	30.21871	14.10441	83.43599	4.05696	4.51545	5.49381	4.30443	5.00163	6.78525	21.14442	185.77646	9.87231	4.1556	7.31207	8.75371	98.57944
ko:K11081	NA	0.45767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87797	2.55524	NA	NA	NA	NA	NA	NA	NA	0.75421	NA	NA	2.42164	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37417	NA	NA	0.32284	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11083	NA	NA	NA	NA	3.06474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51452	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11084	1.37986	3.31699	1.2509	1.0641	1.31758	1.73906	5.14801	4.17976	0.81289	1.03162	0.35228	0.16993	0.2565	1.9303	0.95322	NA	0.20161	NA	NA	2.51793	2.61808	1.41671	4.22324	NA	0.17717	0.13441	0.09696	NA	0.72268	1.17826	4.25389	0.1246	1.84124	0.65105	1.90414
ko:K11085	2487.03072	1685.33086	1534.66488	2496.30242	2475.32649	1705.98147	5010.0076	3839.25321	1389.22559	1449.05018	2748.90548	1111.24811	2522.43865	2301.60644	3530.36638	507.47185	2717.06331	2973.16402	1740.76597	2667.18675	2563.07947	3960.79175	1967.52278	1196.26256	1002.28078	2421.65865	2172.25004	2960.49168	2265.55068	1970.58044	2452.55269	2259.36485	1198.38131	1481.12922	1642.5178
ko:K11086	NA	NA	NA	NA	NA	2.50238	NA	NA	NA	NA	NA	NA	NA	NA	2.42744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94225	4.66409	1.49476	NA	NA
ko:K11087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.92649	NA	NA
ko:K11088	NA	2.80709	NA	NA	NA	NA	NA	4.46581	1.35142	NA	NA	NA	NA	NA	4.28727	NA	NA	NA	NA	2.74147	17.25979	NA	NA	NA	NA	NA	NA	NA	NA	2.4993	1.19773	NA	6.1417	NA	NA
ko:K11089	NA	0.24402	1.2715	0.35847	NA	NA	NA	NA	NA	12.95854	NA	0.70465	0.36882	NA	NA	7.32443	1.73814	NA	NA	1.78738	0.12286	0.388	0.44875	NA	NA	NA	4.06577	0.23602	17.70767	3.4663	1.33273	0.37112	0.52784	NA	1.10397
ko:K11090	NA	1.09416	NA	NA	NA	NA	NA	1.46414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.69942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.59029	NA	NA
ko:K11091	NA	1.15962	0.3852	NA	NA	NA	NA	8.74355	NA	NA	NA	NA	NA	NA	3.94589	NA	NA	NA	NA	NA	21.12386	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89496	1.69831	1.17162	NA	NA
ko:K11092	NA	NA	NA	NA	NA	NA	NA	NA	2.65501	NA	NA	NA	NA	NA	2.84698	NA	NA	NA	NA	NA	13.94134	NA	NA	NA	NA	NA	NA	NA	NA	1.22753	0.92011	NA	2.25211	NA	NA
ko:K11093	NA	NA	NA	NA	NA	NA	NA	2.19621	NA	NA	NA	NA	NA	NA	0.51478	NA	NA	NA	NA	NA	6.02758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.50978	NA	NA
ko:K11094	NA	1.15962	NA	NA	NA	NA	NA	9.98807	NA	NA	NA	NA	NA	NA	3.94589	NA	NA	NA	NA	NA	24.53949	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89496	1.69831	NA	NA	NA
ko:K11096	NA	1.65459	1.23407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.92389	NA	NA	NA	NA	NA	6.03352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11098	NA	NA	NA	NA	NA	NA	NA	NA	3.29255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45346	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49394	NA	2.15628	NA	NA
ko:K11099	NA	1.88439	NA	NA	NA	NA	NA	NA	6.14067	NA	NA	NA	NA	1.86568	2.00909	NA	NA	NA	NA	NA	16.84673	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.85935	NA	NA	NA	NA
ko:K11100	NA	NA	NA	NA	NA	2.50238	NA	NA	NA	NA	NA	NA	NA	NA	1.11241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94225	2.16294	1.49476	NA	NA
ko:K11102	49.81616	78.07222	207.81141	271.30846	69.10258	66.40591	260.03237	212.18764	87.06571	35.35582	51.00415	50.27208	63.00936	94.2473	126.03581	9.32517	41.76969	81.17517	46.76219	110.44274	132.08396	276.50494	84.93353	38.5268	92.56062	59.83487	58.60619	71.87937	202.54655	163.29856	134.76448	129.44753	34.59174	145.56721	209.89826
ko:K11103	34.49491	44.95012	23.84145	82.97726	129.41077	69.69741	183.06651	94.24329	14.28868	95.13137	70.36021	19.72422	36.9616	63.31593	21.96605	4.3913	9.51605	59.66812	37.43719	54.50205	71.53073	183.10785	66.59684	25.20441	26.62174	4.69446	3.73493	14.466	35.50885	52.84487	25.79949	15.14896	23.08777	15.743	94.16157
ko:K11104	707.49879	383.71941	387.0455	240.63086	527.98097	672.06382	1143.38539	898.16205	370.78221	182.79094	623.45569	271.01206	822.84966	507.57252	648.0735	59.80734	202.77096	547.77508	241.55314	496.73157	550.2051	581.31441	406.04159	275.43949	181.34051	276.42208	210.28584	498.90669	750.62652	616.66993	357.38422	650.8737	277.48383	471.52032	669.69795
ko:K11105	357.6341	452.25893	421.42591	576.33822	1047.15948	288.96943	483.20468	414.66909	339.17249	1078.71496	932.06065	425.1606	610.97372	1055.39141	747.05831	70.92471	247.13278	1810.77674	1172.19356	1121.00672	716.99841	1990.46059	616.82454	394.31168	362.33668	232.10425	838.48886	383.8536	382.24298	473.78594	275.87517	143.31765	281.70628	786.93525	731.33126
ko:K11106	17.24937	32.35211	29.54297	98.68564	81.51634	8.61177	158.74513	75.42487	14.68955	71.05055	44.6282	7.63433	18.52993	27.05516	45.55748	4.39248	8.17748	23.60281	21.65318	58.89907	74.09105	118.32074	29.70407	11.29138	21.18085	8.52219	6.11632	14.74297	19.82839	45.01322	13.62827	6.50741	14.74614	11.18723	63.03581
ko:K11107	0.6174	1.70557	10.65087	16.35102	10.75389	1.32225	69.2609	17.12577	NA	NA	1.18718	3.49988	1.44717	3.94859	NA	NA	NA	10.25382	1.64959	8.82558	1.57805	27.04357	NA	NA	1.37053	1.53136	NA	1.39185	3.10548	NA	0.10446	1.39111	NA	NA	61.05383
ko:K11108	NA	3.99047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68658	4.29404	NA	NA	NA	NA	1.94859	22.40555	NA	NA	NA	NA	NA	NA	NA	5.98733	NA	2.07368	NA	3.93573	NA	NA
ko:K11111	NA	1.71742	2.5215	NA	0.71234	1.36027	NA	3.78082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.35454	4.86015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55843	NA	NA
ko:K11121	NA	2.17082	1.0021	NA	2.1964	NA	NA	5.9737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.24428	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90512	NA	9.72631	NA	NA
ko:K11122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11124	NA	NA	0.80531	NA	NA	NA	NA	4.1484	0.21709	NA	NA	NA	NA	0.579	2.48333	NA	NA	NA	NA	NA	1.89757	NA	NA	NA	NA	NA	NA	NA	NA	0.20074	2.98918	1.18334	3.5343	NA	NA
ko:K11125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23798	NA	NA	NA	NA	NA	NA
ko:K11126	NA	0.98316	1.03719	NA	NA	0.51605	NA	NA	NA	NA	NA	NA	NA	0.30951	1.76247	NA	NA	NA	NA	NA	11.88045	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.53033	2.08429	1.57735	NA	NA
ko:K11127	NA	NA	0.74876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.32479	NA	NA
ko:K11129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76885	1.25117	NA	NA
ko:K11130	24.14528	NA	15.09602	NA	NA	3.47413	6.40735	NA	5.0986	0.52039	2.58019	NA	9.77258	2.18775	0.13127	NA	0.15702	0.33421	NA	23.81779	10.90825	NA	NA	8.08314	0.3845	3.14457	NA	NA	9.51698	NA	NA	0.63323	4.69071	NA	2.28638
ko:K11131	27.69781	4.45471	2.6424	NA	1.46792	5.38723	2.23447	3.54819	10.70868	NA	NA	NA	9.04449	1.63107	6.69695	NA	NA	NA	NA	NA	21.43556	NA	NA	NA	NA	NA	NA	NA	2.06931	0.32109	2.89451	0.93527	8.49534	NA	NA
ko:K11132	NA	NA	0.80531	NA	NA	NA	NA	4.1484	NA	NA	NA	NA	NA	NA	2.48333	NA	NA	NA	NA	NA	1.89757	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19259	0.5904	2.04119	NA	NA
ko:K11134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11135	NA	NA	NA	NA	NA	NA	NA	NA	1.58738	NA	NA	NA	NA	NA	6.48547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93401	1.69831	6.55159	NA	NA
ko:K11136	NA	NA	0.46929	NA	NA	NA	NA	4.66695	9.89734	NA	NA	NA	NA	1.55594	7.11814	NA	NA	NA	NA	NA	26.30084	NA	NA	NA	NA	NA	NA	NA	NA	2.90723	5.50432	1.5412	2.85479	NA	NA
ko:K11137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64954	NA	NA
ko:K11139	NA	NA	9.71424	15.84535	11.77769	NA	57.83409	16.88172	NA	0.35257	NA	2.88138	NA	NA	NA	NA	NA	3.07761	4.99206	NA	NA	30.33795	0.51404	NA	1.50993	NA	NA	NA	5.08036	NA	NA	NA	NA	0.75843	31.78102
ko:K11141	NA	1.34333	NA	NA	NA	NA	NA	1.47864	NA	NA	NA	NA	NA	NA	4.04062	NA	NA	NA	NA	NA	10.14543	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65709	0.76851	NA	NA	NA
ko:K11144	98.21164	47.0397	45.48402	27.66452	108.49696	124.78658	187.093	312.27463	101.80491	50.1683	113.02479	174.95834	73.0831	100.59093	136.31146	21.08061	84.79218	92.28429	48.67863	70.5122	101.32733	89.98717	218.68432	28.58403	80.20683	35.74095	62.81703	88.65703	120.33727	791.64208	161.24221	140.0227	53.3722	72.87748	101.74682
ko:K11145	888.53827	615.18873	565.52018	333.19899	662.09472	964.9484	1296.3646	1059.71347	570.74015	190.60111	909.07601	200.81397	862.18542	672.40588	1045.30112	59.96338	329.55706	606.66275	285.99353	718.40687	845.84143	730.80092	476.70643	395.23465	190.02065	402.37576	409.90304	802.83107	970.3826	917.87826	677.48426	550.04121	460.02486	436.96432	512.94159
ko:K11147	1.12164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.39886	NA	NA	0.81818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11151	NA	2.38028	NA	NA	1.37275	NA	NA	2.62004	4.84021	NA	NA	NA	NA	1.35686	7.30576	NA	NA	NA	NA	NA	8.78875	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9356	0.46318	5.22966	NA	NA
ko:K11153	NA	NA	NA	NA	NA	NA	NA	3.13745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.88866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11155	NA	NA	1.13333	NA	NA	0.67666	NA	NA	0.56268	NA	NA	NA	NA	NA	0.98909	NA	NA	NA	NA	NA	13.86052	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35625	0.35273	2.06826	NA	NA
ko:K11161	NA	NA	NA	NA	NA	NA	NA	3.13745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.88866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91302	NA	NA
ko:K11162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91302	NA	NA
ko:K11166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50573	17.12068	NA	NA	NA	NA	NA	NA	NA	NA	1.35991	NA	NA	3.5466	NA	NA
ko:K11170	0.80438	NA	0.7616	NA	NA	NA	NA	NA	1.05269	NA	NA	NA	NA	NA	4.5593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1943	NA	5.01899	NA	NA
ko:K11175	1191.80048	740.17146	753.69079	754.71893	1183.29221	1137.96267	1354.61966	1085.37881	585.64198	672.88662	1419.783	374.45041	1226.09655	1158.74635	1143.74245	161.0613	584.14216	1738.31386	853.52427	1382.66864	1291.80079	1872.10608	742.85078	571.20563	451.39151	541.64065	806.06943	1125.73072	979.95818	803.73321	1039.02879	779.55513	575.10023	921.31481	918.99611
ko:K11176	22.07934	NA	1.82491	NA	NA	3.82601	1.78241	0.71456	1.29613	NA	NA	NA	7.46306	NA	NA	NA	0.39464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21348	0.61585	1.46344	1.43752	NA	0.47235
ko:K11177	18.31495	3.53496	9.86635	21.49042	4.97484	6.13269	122.28711	39.73637	3.4422	0.65076	11.10782	2.20394	8.01545	4.53653	3.97081	NA	NA	1.55055	1.61722	4.1655	10.83604	27.15169	0.59987	0.97683	2.78725	0.35602	0.39802	NA	5.22689	3.49663	8.19462	5.12388	5.4638	1.31406	56.17173
ko:K11178	28.53416	11.17818	38.60249	30.65187	64.70452	60.52424	148.32222	107.77087	10.20449	16.57708	22.53455	11.58757	14.6138	77.64885	26.94084	0.83691	8.80253	16.21198	2.72629	32.33885	38.49466	30.8453	51.34224	14.29074	0.84417	0.82784	3.69025	6.10494	54.47484	51.75476	49.69519	11.72125	28.61271	24.35461	44.10414
