feature	ERR2587706	ERR2587707	ERR2587708	ERR2587709	ERR2587710	ERR2587711	ERR2587712	ERR2587713	ERR2587714	ERR2587715	ERR2587716	ERR2587717	ERR2587718	ERR2587719	ERR2587720	ERR2587721	ERR2587722	ERR2587723	ERR2587724	ERR2587725	ERR2587726	ERR2587727	ERR2587728	ERR2587729	ERR2587730	ERR2587731	ERR2587732	ERR2587733	ERR2587734	ERR2587735	ERR2587736	ERR2587737	ERR2587738	ERR2587739	ERR2587740	ERR2587741	ERR2587742	ERR2587743	ERR2587744	ERR2587745	ERR2587746	ERR2587747	ERR2587748	ERR2587749	ERR2587750	ERR2587751	ERR2587752	ERR2587753	ERR2587754	ERR2587755	ERR2587756	ERR2587757	ERR2587758	ERR2587759	ERR2587760	ERR2587761	ERR2587762	ERR2587763	ERR2587764	ERR2587765	ERR2587766	ERR2587767	ERR2587768	ERR2587769	ERR2587770	ERR2587771	ERR2587772	ERR2587773	ERR2587774	ERR2587775	ERR2587776	ERR2587777	ERR2587778	ERR2587779	ERR2587780	ERR2587781	ERR2587782	ERR2587783	ERR2587784	ERR2587785	ERR2587786	ERR2587787	ERR2587788	ERR2587789	ERR2587790	ERR2587791	ERR2587792	ERR2587793	ERR2587794	ERR2587795	ERR2587796	ERR2587797	ERR2587798	ERR2587799	ERR2587800	ERR2587801	ERR2587802	ERR2587803	ERR2587804	ERR2587805	ERR2587806	ERR2587807	ERR2587808	ERR2587809	ERR2587810	ERR2587811	ERR2587812	ERR2587813	ERR2587814	ERR2587815	ERR2587816	ERR2587817	ERR2587818	ERR2587819	ERR2587820	ERR2587821
ko:K10227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33452	15.31566	9.27404	3.30085	0.24488	8.52809	8.67195	5.10624	2.19402	4.899	0.57468	27.28387	1.501	4.10605	1.33156	3.0804	4.72953	31.36559	0.62176	5.00734	10.83084	22.77335	11.07476	9.2829	9.46383	1.81922	2.35138	4.78407	NA	5.76795	7.58696	27.33873	2.68024	2.18983	8.52877	0.18449	1.69771	8.20656	5.99831	3.59045	2.70807	0.15606	0.03421	16.92481	3.4379	2.00017	0.92847	9.41114	1.60113	4.90272	1.87252	3.56635	8.26204	14.98968	12.3682	3.88516	8.41526	8.38783
ko:K10228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.93505	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.67454	NA	0.43094	NA	NA	NA	NA	NA	NA	4.57629	0.86358	NA	NA	NA	NA	NA	NA	2.64697	NA	1.31448	0.42782	NA	3.06156	NA	NA	NA	2.72938	NA	NA	6.28608	NA	3.35801	NA	NA	NA	0.4549	NA	NA	4.91672	6.42704	NA	NA	NA	NA	2.1087	2.55105
ko:K10229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48631	1.01476	2.47577	NA	NA	NA	NA	NA	NA	NA	0.49674	NA	42.23045	NA	NA	13.38132	NA	NA	NA	NA	NA	NA	NA	NA	0.96895	2.89056	NA	0.37254	NA	NA	NA	NA	NA	NA	NA	NA	0.48819	NA	NA	NA	NA	NA	0.92428	NA	NA	2.00127	NA	NA	NA	NA	NA	3.7379	NA
ko:K10231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.10564	67.11688	15.8149	75.5204	15.33532	24.97337	20.06501	21.99082	44.39663	68.74226	37.2477	37.76467	40.97143	51.53126	8.97019	10.19731	30.78904	43.20796	25.95147	54.46018	5.67395	79.37686	22.4911	17.16679	15.58745	8.0438	57.9604	7.37162	1.07896	13.9935	8.11859	52.65334	29.57989	35.50756	21.96127	12.28924	58.75525	21.96967	43.64788	7.31275	111.89565	10.34194	35.37542	38.53885	62.05206	6.40638	10.44994	10.75514	20.10544	138.00168	6.8775	12.34575	21.22627	70.34008	15.52004	17.16194	13.49002	25.30495
ko:K10232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60486	0.45932	NA	NA	0.47691	NA	0.46438	2.02321	NA	NA	NA	0.27939	NA	NA	NA	NA	NA	1.80309	NA	NA	NA	0.62122	0.23369	0.43085	NA	1.33431	0.49666	NA	NA	1.11594	1.71468	0.45048	0.23768	2.40959	NA	1.34939	0.25523	0.86564	NA	2.32842	1.8029	0.20623	NA	NA	NA	NA	NA	NA	1.4968	0.60488	0.41058	NA	NA	0.51394	NA	2.08203	NA	0.7701
ko:K10234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.70694	25.07634	2.92594	47.74844	95.692	39.99298	20.32397	79.44934	12.25994	79.08837	66.56459	30.53513	40.38211	19.04872	64.44978	16.35499	16.54184	27.39019	2.73156	161.21847	33.9493	110.35396	72.72631	74.30246	105.10692	41.30977	37.89335	61.73177	0.48449	33.82354	25.32494	48.6212	40.96308	15.93056	60.37727	37.40229	19.63488	126.55256	8.22856	25.72714	60.55271	25.79029	37.64258	13.48192	64.63743	8.66709	55.53926	37.01463	9.07914	99.04191	16.20459	28.25103	32.64177	78.10101	21.8872	52.5602	28.99329	22.68046
ko:K10236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1342	1.86083	8.58948	3.31362	3.835	0.48107	2.60757	2.19356	13.82356	1.5924	2.15189	1.49518	8.05319	1.79522	7.74318	NA	3.90615	2.05586	5.53025	3.06373	0.74141	5.81665	1.82678	71.67506	1.53536	8.16428	1.52653	4.71902	0.93554	1.81226	0.70712	0.84851	2.74871	22.44829	3.78309	0.56343	1.8448	11.05003	22.27286	1.40071	4.32934	NA	3.54061	12.38906	1.90377	3.00286	NA	2.48517	1.44251	10.82319	NA	2.50087	38.56076	0.6982	3.70066	NA	0.85417	2.2195
ko:K10237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48919	NA	2.37025	NA	0.64426	NA	0.57243	NA	5.44685	1.49986	NA	NA	NA	NA	NA	NA	5.81282	0.82099	6.30657	3.97175	2.80212	2.43551	NA	NA	NA	2.33978	3.46123	0.47467	8.58787	NA	1.41289	3.50305	NA	1.38685	3.12393	2.69153	NA	0.95215	4.63026	13.2352	0.69908	NA	1.05205	0.51094	0.9128	NA	2.07688	2.01858	4.75428	0.93741	NA	0.34423	1.85834	3.01492
ko:K10238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.12603	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.37923	NA	NA	NA	NA	NA	0.40109	NA	0.39838	NA	NA	NA	NA	40.43083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18692	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.43161	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.54307	36.12931	11.95859	18.52049	9.84069	22.95054	14.8977	11.92205	26.7274	2.99652	8.62873	22.41624	46.51987	24.71183	6.30211	1.8799	9.72919	13.95505	18.67805	6.81461	14.08857	44.60736	20.21618	22.16802	7.40956	19.09004	61.01838	17.77558	0.99486	5.30542	13.42054	38.50277	20.46589	8.52897	30.62291	10.61457	15.23204	18.7549	84.22883	12.68312	37.35082	7.49225	14.05656	42.38793	35.18647	14.07636	4.4638	18.2084	20.83745	51.63477	7.00308	24.70183	82.61459	27.60341	16.75156	14.24539	10.35724	17.00323
ko:K10242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.96898	79.66266	21.012	45.61083	147.84924	23.75367	32.86927	3.16965	38.16987	10.29056	34.4233	89.37635	26.62897	34.49897	93.69168	5.26308	40.62528	6.97023	20.48554	15.19473	31.83517	35.94442	189.94582	48.12586	113.69292	82.30815	50.62652	40.91511	13.72722	36.52947	26.74754	30.33104	143.04026	65.30356	60.43611	78.03484	22.6356	41.20974	120.64787	63.60055	78.54363	7.52448	11.03503	15.85599	43.2376	20.98534	54.50624	17.64186	11.05477	41.17504	13.75088	27.01565	12.38881	29.80802	38.16173	34.72583	19.30548	10.40407
ko:K10246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44937	0.44935	NA	NA	NA	NA	2.5486	NA	NA	NA	NA	NA	NA	0.84184	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43334	NA	NA	NA	1.32486	NA	NA	NA	NA	0.88989	NA	NA	NA	0.43962	NA	NA	NA	NA	NA	NA	NA
ko:K10249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.73767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05973	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.38348	NA	NA	NA	NA	NA	4.07049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55419	NA	NA	NA	NA	0.41877	NA	NA	NA	2.48258	1.78264	NA	NA	NA	NA	NA	NA
ko:K10254	NA	NA	1.31552	5.6285	0.41741	NA	NA	1.00033	NA	NA	NA	NA	0.88697	0.27375	NA	0.18474	0.18805	NA	NA	NA	0.31708	NA	NA	NA	0.15442	NA	0.45163	0.17699	0.28633	0.07187	NA	0.18612	0.39298	1.20391	NA	NA	0.36554	0.52972	0.534	0.80265	1.04222	2.19596	0.2177	NA	NA	NA	NA	0.0819	NA	NA	1.23355	NA	0.24525	0.60519	NA	NA	NA	2.08575	611.95951	987.92191	603.8316	802.19511	1032.81449	708.16886	992.77509	708.97477	677.61851	660.43367	583.5842	851.66583	480.37185	597.113	1075.05175	256.8622	719.22972	846.95287	541.24488	999.43444	672.7639	812.12718	1064.78018	874.50036	778.04634	707.47391	947.28568	589.61	54.45939	563.88407	975.63314	510.34667	1015.423	827.92663	746.46779	706.79733	448.4418	992.00615	536.86846	645.61224	1130.1158	476.43894	666.09389	541.61761	1091.9821	593.09508	432.58878	761.37893	319.64471	1141.74319	417.09284	597.2517	704.49055	1339.23142	553.31443	629.50093	413.14315	450.86291
ko:K10258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34402	0.90058	NA	NA	NA	NA	NA	2.66955	NA	4.96505	1.83984	NA	NA	NA	NA	NA	5.69163	NA	NA	NA	NA	NA	NA	2.20619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25708	NA	1.35609	NA	2.73487	NA	NA	1.36629	NA	NA	NA	0.89997	NA	0.5218	NA	NA	NA	NA	NA
ko:K10273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.30261	NA	NA	NA	NA	NA	5.54598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61033	0.13103	373.26342	NA	5.11666	0.62903	15.92551	NA	NA	NA	NA	118.56981	268.41143	1.73483	13.93685	0.16761	2.64153	NA	NA	NA	0.14404	NA	17.18219	10.28677	0.67331	6.01434	2.51935	7.86964	12.33176	60.5733	NA	NA	42.59327	NA	0.51425	49.17878	0.32428	0.1347	28.79035	17.78939	0.72883	34.39239	16.96169	146.36176	0.76097	NA	NA	38.41896	8.20438	5.1414	66.60724	12.91369	23.3848	3.54005	NA	NA	202.53947	61.52988
ko:K10293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96664	NA	NA	NA	NA	NA	NA
ko:K10296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15221	NA	NA	NA	NA	NA	NA	NA	NA	0.30305	NA	NA	NA	NA	NA	NA	NA
ko:K10297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.92727	41.07053	9.98582	17.13199	29.38519	55.41747	23.02511	4.14341	6.78521	17.0598	33.25183	4.32947	4.89705	7.45039	46.95364	63.47204	379.2263	1.21538	4.16539	6.71133	16.3786	13.45105	7.14927	14.22938	21.49646	8.09517	29.32878	36.93492	0.53013	34.17656	16.08601	2.83323	8.58685	30.48597	20.37652	6.24666	5.88803	34.30109	7.75796	20.96352	127.24482	17.44436	21.1009	35.7068	18.36963	20.89209	36.77263	5.90533	9.29345	39.78888	4.96389	46.90959	50.74539	22.31796	26.24975	1.2321	0.27356	6.04518
ko:K10310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63323	NA	NA	NA	NA	NA	NA	NA	NA	1.95293	NA	NA	NA	NA
ko:K10348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46172	NA	NA	NA	0.53985	NA	NA	NA	NA	NA	1.01043	NA	NA	NA	0.0547	NA	NA	1.75971	NA	NA	1.38307	0.0817	NA	NA	1.20532	NA	NA	3.61512	NA	NA	1.36617	NA	NA	NA	2.44347	NA	NA	5.79254	0.59404	62.96766	NA	NA	NA	NA	NA	NA	2.65843	NA	39.12935	NA	NA	NA	NA	NA	NA
ko:K10351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.68136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21556	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23737	NA	NA	1.87134	NA	NA	NA	NA	NA	6.14377	0.52627	NA	NA	NA	NA	NA	NA	NA	NA	2.45783	0.25194	NA	NA	NA	NA	NA	NA	NA	4.15903	14.1781	5.23021	NA	NA	NA	10.00593	8.64815	NA	4.37239	13.71499	0.25701	0.4631	NA	NA	7.14227	26.90945	NA	7.46891
ko:K10353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6014	NA	0.48557	NA	NA	NA	NA	NA	NA	NA	4.29477	NA	NA	NA	NA	NA	NA	NA	NA	18.55344	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.94087	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.97015	NA	NA	NA	NA	NA	NA	NA	NA	1.13032	NA	NA	NA	NA	NA	NA	NA	NA
ko:K10355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.82576	0.11825	NA	NA	NA	NA	NA	1.03383	NA	NA	19.82017	0.36234	NA	NA	NA	NA	39.64071	NA	NA	NA	NA	NA	NA	7.32059	NA	NA	1.37872	NA	NA	NA	NA	NA	NA	1.37255	NA	0.66161	NA	6.56309	NA	NA	NA	NA	9.32092	NA	NA	NA	3.58491	NA	NA	NA	NA	NA	NA	NA
ko:K10356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06447	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82144	NA	NA	NA	NA	NA	2.62953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40517	NA	NA	NA	NA	0.78851	NA	NA	NA	NA	NA	NA	NA	NA	0.73403	NA	NA	NA	NA	NA	NA
ko:K10357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03245	0.53063	0.01632	0.03298	0.92828	0.02514	NA	0.03284	0.0743	NA	0.05995	5.40971	0.02454	NA	3.64255	0.07961	0.04254	0.33183	NA	NA	5.30992	0.10227	0.11217	0.07457	0.0165	NA	0.06307	1.55575	NA	0.0167	0.16504	0.27217	0.03087	0.05535	0.3737	NA	NA	0.24703	NA	0.03146	0.01593	1.03405	1.33296	0.02953	0.08565	0.01383	0.48748	NA	NA	0.08553	0.75987	0.0688	0.03681	0.33218	0.09948	0.03235	0.01966	0.01239
ko:K10359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.11342	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.56372	0.9168	NA	NA	NA	NA	8.02054	NA	NA	NA	NA	NA	1.14464	NA	NA	NA	0.7981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33753	NA	2.52701	NA	NA	NA	1.16308	NA	NA	NA	NA	NA	3.55754	NA
