Run,Assay Type,AvgSpotLen,Bases,bio_material,BioProject,BioSample,Bytes,Center Name,collection_timepoint,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,host_scientific_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Participant_ID,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study,Submitter_Id,INSDC_center_alias,Scientific_Name
ERR6544678,AMPLICON,500,73688500,Stool,PRJEB44020,SAMEA8793753,37574165,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170868,SAMEA8793753,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793753,TP02-01_Week5_Study1PeaFiber,ERP128019,TP02-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544679,AMPLICON,500,59789000,Stool,PRJEB44020,SAMEA8793754,29985900,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170869,SAMEA8793754,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793754,TP02-01_Week8_Study1PeaFiber,ERP128019,TP02-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544680,AMPLICON,500,20164500,Stool,PRJEB44020,SAMEA8793757,10112611,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170870,SAMEA8793757,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793757,TP02-02_Week2_Study1PeaFiber,ERP128019,TP02-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544681,AMPLICON,500,73341500,Stool,PRJEB44020,SAMEA8793760,37957931,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170871,SAMEA8793760,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793760,TP02-02_Week5_Study1PeaFiber,ERP128019,TP02-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544682,AMPLICON,500,73483500,Stool,PRJEB44020,SAMEA8793761,38415570,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170872,SAMEA8793761,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793761,TP02-02_Week8_Study1PeaFiber,ERP128019,TP02-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544683,AMPLICON,500,70327000,Stool,PRJEB44020,SAMEA8793764,36702708,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170873,SAMEA8793764,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793764,TP03-01_Week2_Study1PeaFiber,ERP128019,TP03-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544684,AMPLICON,500,74191500,Stool,PRJEB44020,SAMEA8793767,39118284,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170874,SAMEA8793767,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793767,TP03-01_Week5_Study1PeaFiber,ERP128019,TP03-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544685,AMPLICON,500,76463500,Stool,PRJEB44020,SAMEA8793768,40109221,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170875,SAMEA8793768,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793768,TP03-01_Week8_Study1PeaFiber,ERP128019,TP03-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544686,AMPLICON,500,73988000,Stool,PRJEB44020,SAMEA8793771,37550279,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170876,SAMEA8793771,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793771,TP03-02_Week2_Study1PeaFiber,ERP128019,TP03-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544687,AMPLICON,500,60193500,Stool,PRJEB44020,SAMEA8793774,30822354,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170877,SAMEA8793774,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793774,TP03-02_Week5_Study1PeaFiber,ERP128019,TP03-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544688,AMPLICON,500,71399000,Stool,PRJEB44020,SAMEA8793775,36894391,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170878,SAMEA8793775,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793775,TP03-02_Week8_Study1PeaFiber,ERP128019,TP03-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544689,AMPLICON,500,80056500,Stool,PRJEB44020,SAMEA8793778,40924964,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170879,SAMEA8793778,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793778,TP04-01_Week2_Study1PeaFiber,ERP128019,TP04-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544690,AMPLICON,500,75809000,Stool,PRJEB44020,SAMEA8793781,38995360,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170880,SAMEA8793781,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793781,TP04-01_Week5_Study1PeaFiber,ERP128019,TP04-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544691,AMPLICON,500,70042000,Stool,PRJEB44020,SAMEA8793782,35920634,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170881,SAMEA8793782,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793782,TP04-01_Week8_Study1PeaFiber,ERP128019,TP04-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544692,AMPLICON,500,66319500,Stool,PRJEB44020,SAMEA8793785,34974283,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170882,SAMEA8793785,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793785,TP04-02_Week2_Study1PeaFiber,ERP128019,TP04-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544693,AMPLICON,500,80566000,Stool,PRJEB44020,SAMEA8793788,42015916,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170883,SAMEA8793788,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793788,TP04-02_Week5_Study1PeaFiber,ERP128019,TP04-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544694,AMPLICON,500,70435500,Stool,PRJEB44020,SAMEA8793789,36373049,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170884,SAMEA8793789,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793789,TP04-02_Week8_Study1PeaFiber,ERP128019,TP04-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544695,AMPLICON,500,68412000,Stool,PRJEB44020,SAMEA8793792,35185360,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170885,SAMEA8793792,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793792,TP05-01_Week2_Study1PeaFiber,ERP128019,TP05-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544696,AMPLICON,500,77553000,Stool,PRJEB44020,SAMEA8793795,39573773,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170886,SAMEA8793795,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793795,TP05-01_Week5_Study1PeaFiber,ERP128019,TP05-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544697,AMPLICON,500,83302500,Stool,PRJEB44020,SAMEA8793796,43646648,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170887,SAMEA8793796,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793796,TP05-01_Week8_Study1PeaFiber,ERP128019,TP05-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544698,AMPLICON,500,78172500,Stool,PRJEB44020,SAMEA8793799,40522016,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170888,SAMEA8793799,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793799,TP05-02_Week2_Study1PeaFiber,ERP128019,TP05-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544699,AMPLICON,500,74189000,Stool,PRJEB44020,SAMEA8793802,38916586,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170889,SAMEA8793802,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793802,TP05-02_Week5_Study1PeaFiber,ERP128019,TP05-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544700,AMPLICON,500,68907500,Stool,PRJEB44020,SAMEA8793803,35425502,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170890,SAMEA8793803,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793803,TP05-02_Week8_Study1PeaFiber,ERP128019,TP05-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544701,AMPLICON,500,19137500,Stool,PRJEB44020,SAMEA8793806,9711440,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170891,SAMEA8793806,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793806,TP06-01_Week2_Study1PeaFiber,ERP128019,TP06-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544702,AMPLICON,500,20777500,Stool,PRJEB44020,SAMEA8793809,10405993,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170892,SAMEA8793809,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793809,TP06-01_Week5_Study1PeaFiber,ERP128019,TP06-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544703,AMPLICON,500,20533500,Stool,PRJEB44020,SAMEA8793810,10364842,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170893,SAMEA8793810,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793810,TP06-01_Week8_Study1PeaFiber,ERP128019,TP06-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544704,AMPLICON,500,17486000,Stool,PRJEB44020,SAMEA8793813,8823290,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170894,SAMEA8793813,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793813,TP06-02_Week2_Study1PeaFiber,ERP128019,TP06-02_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544705,AMPLICON,500,16647500,Stool,PRJEB44020,SAMEA8793816,8495025,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170895,SAMEA8793816,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793816,TP06-02_Week5_Study1PeaFiber,ERP128019,TP06-02_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544706,AMPLICON,500,22063000,Stool,PRJEB44020,SAMEA8793817,11154322,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170896,SAMEA8793817,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793817,TP06-02_Week8_Study1PeaFiber,ERP128019,TP06-02_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544707,AMPLICON,500,17471500,Stool,PRJEB44020,SAMEA8793820,8934805,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week2,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170897,SAMEA8793820,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:09:00Z,1,SAMEA8793820,TP07-01_Week2_Study1PeaFiber,ERP128019,TP07-01_Week2_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544708,AMPLICON,500,78425500,Stool,PRJEB44020,SAMEA8793823,40456300,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week5,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170898,SAMEA8793823,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793823,TP07-01_Week5_Study1PeaFiber,ERP128019,TP07-01_Week5_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6544709,AMPLICON,500,74915500,Stool,PRJEB44020,SAMEA8793824,38156198,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Pea fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6170899,SAMEA8793824,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793824,TP07-01_Week8_Study1PeaFiber,ERP128019,TP07-01_Week8_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
