feature	ERR1995525	ERR1999767	ERR1999768	ERR1999769	ERR1999770	ERR1999771	ERR1999772	ERR1999773	ERR1999774	ERR1999775	ERR1999776	ERR1999777	ERR1999778	ERR1999779	ERR1999780	ERR1999781	ERR1999782	ERR1999783	ERR1999784	ERR1999785	ERR1999786	ERR1999787	ERR1999788	ERR1999789	ERR1999790	ERR1999791	ERR1999792	ERR1999793	ERR1999794	ERR1999795	ERR1999796	ERR1999797	ERR1999798	ERR1999799	ERR1999800	ERR1999801	ERR1999802	ERR1999803	ERR1999804	ERR1999805	ERR1999806	ERR1999807	ERR1999808	ERR1999809	ERR1999810	ERR1999811	ERR1999812	ERR1999813	ERR1999814	ERR1999815	ERR1999816	ERR1999817	ERR1999818	ERR1999819	ERR1999820	ERR1999821	ERR1999822	ERR1999823	ERR1999824	ERR1999825	ERR1999826	ERR1999827	ERR1999828	ERR1999829	ERR1999830	ERR1999831	ERR1999832	ERR1999833	ERR1999834	ERR1999835	ERR1999836	ERR1999837	ERR1999838	ERR1999839	ERR1999840	ERR1999841	ERR1999842	ERR1999843	ERR1999844
ko:K00034	NA	9.45874	7.18304	2.84842	0.09934	0.97028	7.39754	4.17663	3.45264	0.33978	1.48752	11.88869	15.1024	16.58112	3.37652	38.5472	32.59831	47.77464	2.07659	1.70844	1.55351	0.58952	6.58542	1.28352	0.50408	0.12636	3.98013	2.98538	3.79529	4.76747	3.60965	19.97493	18.67391	10.19016	8.73663	1.62317	42.45646	10.80067	13.28582	NA	1.32217	2.08151	0.17393	27.19527	15.05245	8.6869	11.71416	9.13523	14.02916	15.11411	1.11411	2.86455	6.68745	14.74319	4.36891	2.44029	3.45947	2.74557	2.63513	12.87785	9.9074	9.27463	33.36469	5.03552	5.40564	5.86798	9.35872	21.17473	6.21831	13.57799	22.67812	8.4144	24.04326	27.86188	7.209	3.41913	4.37941	8.82856	5.80602
ko:K00036	0.77793	457.75564	515.69311	99.95531	64.6634	142.28867	736.15902	405.46747	367.69385	356.44005	68.08616	73.45072	131.56631	46.53048	14.27845	165.51366	222.53725	184.06057	84.74219	95.92053	79.22241	173.71942	199.42386	128.6359	99.49689	74.42051	131.8245	149.07861	141.94266	133.23871	180.50284	560.90205	443.47216	257.94248	289.26827	34.96593	128.43027	73.74457	48.62726	23.90949	166.57135	159.57219	95.96246	54.63151	114.40878	189.85765	82.1328	14.75047	76.05822	60.06697	18.28442	155.1604	215.62675	436.82327	193.67887	247.9787	45.0173	269.33101	125.81136	28.19402	87.13176	50.24532	166.36072	71.75752	101.04665	38.50114	267.14503	55.85967	21.49418	253.78591	71.92643	41.85637	350.73789	233.92535	68.91431	4.2979	25.16638	51.02318	34.4741
ko:K00038	NA	3.86398	7.88481	2.96312	1.20219	NA	7.17948	4.53313	3.27017	NA	0.44316	2.57893	1.58799	0.5577	NA	5.48741	2.49576	3.52757	NA	0.46138	0.48161	0.42932	0.69608	0.45593	0.45024	NA	1.28461	1.45111	NA	1.44956	3.19299	10.50998	7.27321	2.00246	2.6184	NA	3.47267	2.72978	1.37058	NA	1.23302	1.49891	0.32172	0.4732	NA	0.85981	NA	2.04304	3.57064	3.75894	2.05191	4.06268	6.47207	6.27197	2.66153	NA	1.48611	4.37935	0.46211	2.80037	3.93381	0.96549	3.63061	1.67994	0.32792	NA	0.6249	3.34315	0.46506	1.54649	0.6694	1.45588	19.89557	20.71958	5.4903	2.08447	0.73098	1.57942	1.1313
ko:K00039	NA	NA	0.25736	NA	NA	NA	0.45137	0.25913	NA	4.67572	0.21261	0.45063	0.42	NA	NA	10.29815	9.88082	1.64785	NA	1.27999	1.94206	0.64008	1.15829	9.09203	3.04913	1.04593	2.96953	NA	NA	NA	NA	0.45631	NA	NA	NA	NA	2.72275	2.03709	2.04351	0.95823	1.73547	5.58828	0.87746	7.77784	8.10659	13.49729	12.80572	8.10002	60.26335	15.66617	3.8629	NA	NA	NA	NA	NA	NA	0.4879	0.26271	2.4804	5.86356	NA	11.61854	20.88347	12.24523	5.70211	5.02849	11.55684	5.65792	2.52869	9.99056	NA	0.52781	NA	0.26242	2.87181	1.8482	2.66301	3.97896
ko:K00040	5.02056	1126.59665	975.74572	155.17075	228.11203	142.48156	836.62661	542.18983	539.75251	692.78014	243.51138	299.93609	726.58073	285.46241	103.48707	302.07447	282.4061	332.61944	88.90945	183.27565	144.13916	352.18308	535.2577	308.39595	139.27249	220.24732	216.09378	124.67118	109.80907	78.33539	128.61592	1040.33865	709.94082	426.07598	365.27596	217.50732	315.33161	184.81085	146.52675	109.18917	739.77461	507.69146	503.08633	305.5809	219.65523	335.39816	77.75997	107.00429	205.69192	245.25066	75.41831	231.29751	332.30968	478.19826	282.55388	172.12393	86.26399	670.32559	206.12223	130.20315	187.82062	432.14327	226.4564	358.44778	454.34511	241.52745	632.01885	195.34154	89.90146	628.66697	97.62453	146.46855	1138.70809	818.06953	178.26284	75.52755	356.57213	344.68771	181.51989
ko:K00041	5.05595	1539.72291	1414.67312	226.94914	297.25749	195.08364	993.6906	392.49245	341.43375	1209.91537	384.93383	478.96274	1166.04638	473.62314	183.26562	431.2992	350.22752	413.53091	124.83809	238.13252	187.80765	672.42578	566.96957	341.41477	182.26627	221.99544	251.72089	241.36359	172.30637	222.33322	277.67559	1256.89038	915.8619	508.70498	508.38916	421.84666	533.9474	234.81419	134.26691	125.02451	1253.63801	813.49215	857.15398	195.7711	192.96076	397.9173	160.44405	106.64631	266.69041	309.7993	107.6301	346.06025	488.42092	679.94252	511.3062	173.42846	110.2702	1607.6017	237.44413	113.41607	203.84145	366.28592	282.00695	375.78056	546.26067	252.51049	788.44171	341.83037	113.05422	1304.75149	192.53172	220.01758	1584.34067	1203.59284	198.4077	65.19552	641.80327	605.12565	230.45246
ko:K00042	0.99339	402.6152	364.55893	87.033	57.98059	65.83502	364.2081	222.61979	191.14406	149.64553	38.46345	79.65056	154.11929	49.55873	17.6168	115.70829	108.59948	114.63602	45.40883	52.20117	52.64222	50.48594	177.34998	74.52226	39.02495	45.64962	41.42844	62.97451	63.28401	47.65869	63.93162	272.0151	254.74751	99.41923	129.00453	37.99982	122.03382	65.37729	51.69599	26.53029	103.62923	144.76061	110.20663	91.86076	59.64184	91.67178	40.30392	52.70031	93.72612	126.60315	26.8339	60.68538	104.32413	106.94275	57.37248	80.127	24.10165	136.1197	70.8743	70.02233	84.39361	20.10832	76.38526	152.16647	103.21413	29.42164	370.93816	58.46972	44.54498	120.58209	52.96121	22.47626	229.62016	171.06205	37.35974	63.39303	143.3968	124.64557	101.89504
ko:K00043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00045	0.96398	864.71256	505.13332	48.18121	182.06678	40.93351	84.34493	36.33081	12.90233	882.11555	333.76497	313.08766	756.68459	362.25051	141.07553	29.07014	19.81106	22.76338	6.84179	8.93879	5.31051	17.24392	13.75908	28.32241	14.63295	20.13517	28.20849	37.39194	23.9948	43.62315	45.12509	120.10332	93.44533	45.00021	48.47021	135.00601	87.67312	26.48531	22.84168	89.29424	1185.59276	541.11456	783.25389	12.24136	12.1907	153.67008	31.65321	20.21197	74.46947	82.12642	70.48307	74.992	92.85156	160.35698	85.11573	2.05871	0.96415	28.8556	2.70786	10.2413	32.13776	312.72757	117.29344	145.71171	367.28282	216.48528	200.97757	218.77142	22.18621	923.55297	21.60229	128.73257	668.08376	439.20932	57.76932	4.37321	255.87692	295.18389	37.56694
ko:K00046	6.14334	1471.43635	1566.26125	237.35234	279.05475	178.48623	1137.91334	412.72768	457.9039	826.05016	295.569	363.04591	982.86444	393.27106	162.0714	440.92873	356.55399	438.83447	137.38299	295.5439	230.26988	641.0024	634.1241	383.26934	190.98522	274.5665	281.75291	266.81966	237.56117	200.96881	294.61229	1378.06098	1099.37049	629.70287	525.4123	537.56804	593.05417	268.00717	164.43884	106.13032	839.34546	610.23328	545.38165	232.45409	222.40633	418.15227	152.68811	133.08826	322.10484	286.25037	121.75075	319.11878	537.26105	602.57321	409.70646	202.75971	112.88654	1262.42994	240.19566	123.24009	211.23045	431.29352	273.02551	319.29444	490.8127	224.77299	870.52582	273.07934	134.64242	897.38437	221.00709	149.00561	1477.51981	1178.04398	229.13988	85.66635	461.96958	391.38185	197.16015
ko:K00048	2.10843	1946.83721	1931.83339	357.1503	325.17514	253.08887	1856.09113	983.19888	1162.55615	1314.60912	269.946	325.05027	693.26061	233.85301	101.19194	711.05891	709.45718	701.72219	298.56997	450.11395	514.83744	1037.32337	1303.15917	679.32171	300.34765	562.47497	463.56862	297.36609	310.77943	249.66866	293.40168	1767.90131	1320.69119	816.10734	783.82416	592.87654	861.519	393.60993	240.55511	129.8465	456.78116	698.60951	361.96401	604.32134	427.42873	575.07815	285.83303	171.58513	373.42612	370.97485	86.97135	483.69804	727.40473	1212.59012	643.45028	758.39196	215.24921	1773.16321	649.47866	209.39382	364.55963	222.00102	429.20105	587.8603	396.90849	161.56849	1149.25788	277.19487	191.68517	782.35982	317.96469	195.89026	1838.73866	1542.59667	302.51503	194.9959	612.55717	602.12797	386.92826
ko:K00049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52727	NA	0.38868	0.83361	NA	0.82843	NA	1.18879	1.1779	NA	2.72921	NA	NA	NA	NA	NA	NA	0.37342	0.36777	1.87321	NA	0.37068	0.73878	NA	NA	NA	NA	NA	NA	NA	NA	0.4285	NA	0.40081	NA	0.38752	NA	0.42274	NA	0.77613	NA	0.74504	NA	NA	NA	NA	NA	NA	NA	0.37374	0.38318	NA	NA	NA	NA	NA	0.43022	0.42359	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45709	1.75	NA	NA	NA	NA	NA	NA	1.81621	1.91955	NA	1.42959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71129	NA	NA	NA	NA	NA	NA	NA	2.10392	NA	NA	NA	NA	NA	NA	0.46152	0.45785	NA	NA	NA	NA	NA	NA	NA	0.68558	NA	1.57425	NA	0.34603	1.96226	1.14748	1.38113	NA	NA	NA	NA	1.85019	NA	NA	NA	NA	NA	NA
ko:K00052	8.90091	2079.68797	2086.14271	418.50638	374.93209	277.81541	1860.71304	1106.30894	961.13448	1670.60447	439.52121	603.24203	1591.0175	539.30031	219.36805	785.36047	684.7114	797.28849	281.47445	451.87291	452.06833	990.8308	1272.26647	659.49792	330.713	475.40535	501.97174	356.82607	350.50876	272.76267	369.18227	1839.32262	1457.37539	904.466	816.73259	544.97316	886.42989	449.58226	290.02195	171.71648	1225.56287	1041.71464	901.78647	552.83012	430.69462	673.87141	358.3989	238.75734	515.04184	530.9017	167.59228	545.75039	784.3945	1243.51783	631.89794	629.41982	224.22625	1807.97875	644.61318	246.65463	402.04811	598.61326	516.68705	807.45716	824.00318	353.64957	1676.41478	404.05216	259.05684	1366.92759	316.12178	250.09457	2301.53222	1758.4102	363.23733	204.97145	790.38007	792.5225	443.96324
ko:K00053	1.28699	2169.87951	1950.61339	400.69772	363.31545	294.1994	1790.18021	1105.4139	907.70388	1440.08751	377.92678	543.96835	1435.14718	515.94176	203.9628	867.42845	831.91583	855.63692	330.82289	431.59782	466.24442	917.94112	1384.05949	662.64525	321.32237	519.83848	524.63367	414.19904	400.86863	307.98152	461.90235	1910.08929	1549.59906	954.08894	905.53363	704.98278	871.55396	520.84577	293.56556	182.27033	1045.23693	886.2956	783.15455	548.76368	451.50541	798.65398	318.34281	208.33847	461.92441	485.58487	135.16521	638.04612	939.8007	1449.35777	665.88994	554.44247	210.18481	1523.25499	607.48148	249.29089	364.71774	661.6853	491.0314	712.28885	728.53241	340.94195	1680.94441	406.01171	230.38001	1329.55402	307.45037	272.49643	2301.92338	1833.49599	360.95784	205.85684	851.36634	799.79826	443.00237
ko:K00054	NA	10.13387	8.92191	1.66676	0.88175	3.70477	13.25089	40.34055	21.58766	3.58456	0.57031	5.60663	2.95965	5.16821	2.30389	5.68928	3.15949	2.28817	7.29373	4.67394	1.57866	1.43674	15.45256	1.94077	2.76835	2.7217	3.12839	1.32856	1.15091	6.21887	2.90099	17.59355	5.77693	12.01773	13.33946	1.41587	6.38511	3.13808	0.69225	0.8331	7.88932	9.45924	6.14534	7.51348	3.8384	5.96453	2.79891	2.06105	4.58397	3.15034	0.69068	2.68944	6.86161	10.13348	0.85072	1.913	0.33136	7.85341	1.30619	2.50553	16.3363	3.52239	8.85633	26.10287	63.85766	34.40923	159.64469	1.9325	1.33354	4.90449	10.62109	0.98697	48.31814	11.27544	15.64508	0.13447	3.58897	1.21377	2.15972
ko:K00055	NA	10.88694	8.56366	NA	0.23396	2.1192	19.2148	12.932	5.7826	3.60896	2.23276	1.74442	3.94725	0.71729	NA	8.90035	6.72187	8.91971	2.5216	0.57911	1.25691	0.8458	NA	1.03421	1.15247	1.97636	3.12282	1.36001	1.02604	4.70506	1.64043	4.37102	7.05265	2.57356	4.58842	1.29275	2.3314	1.0558	0.35068	0.48885	0.74764	0.33007	NA	3.42847	3.16743	2.61683	NA	0.34775	3.66684	1.94074	NA	3.61684	5.10956	4.86866	1.10108	3.26198	0.10522	NA	0.67614	0.35224	1.32217	0.17222	1.76579	0.34368	0.90756	0.17532	2.86552	0.35094	1.95215	1.05446	2.22166	NA	6.89158	4.3624	0.49069	1.77251	1.89414	1.75522	1.70735
ko:K00057	4.35749	2011.38563	1961.18939	424.40204	350.39714	305.37506	2167.04658	1382.98544	1212.4486	1855.19239	482.27968	647.33367	1610.68784	565.57417	226.55005	1012.82064	877.6837	995.19212	371.34198	615.79349	550.78429	1220.70904	1595.75556	725.45851	334.90292	697.02023	548.15419	383.56473	423.13909	321.91669	396.13135	1996.60643	1539.87382	1016.47808	867.19723	616.13254	1083.35944	536.34438	325.6368	185.51517	945.41802	947.6067	679.34223	736.50191	544.13373	913.91156	383.71241	281.77381	721.66003	807.39386	177.31597	629.82214	949.47712	1466.25335	730.54013	803.3318	197.98757	1969.37781	654.94608	299.51744	546.04909	666.91133	734.70087	734.05436	822.26915	348.89846	2048.04081	485.92681	273.70074	1506.32173	383.73877	265.32064	2374.00842	1686.62899	414.61274	252.77403	848.47049	785.7198	509.34101
ko:K00058	4.56666	3052.78143	3143.35714	630.42245	538.81598	330.72077	2445.41831	1662.30672	1165.04455	2254.33211	541.83477	830.70924	2273.59176	654.42839	280.27059	1293.07997	1093.99093	1294.62891	410.96217	780.96492	796.40485	1394.44933	2205.95227	979.02431	512.93926	746.19188	820.66699	532.62697	538.53758	479.1492	570.29064	3443.6223	2662.14776	1608.15137	1483.50407	836.83658	1581.85897	767.76432	500.47061	256.75415	1018.81721	1249.01815	795.22315	1034.85392	787.8771	1237.83768	734.27746	449.06852	884.76525	953.97894	217.51932	974.06306	1454.94323	1985.06148	962.43426	914.44513	345.97803	2597.81946	940.85343	482.82165	625.61079	801.90317	775.45032	1398.42038	1124.4324	515.57045	2955.07202	616.79929	428.48074	1819.21265	520.88819	379.66297	3635.97616	2640.37643	599.4913	399.86611	1189.23366	1078.28675	767.2916
ko:K00059	8.85841	4520.60866	4983.76805	942.8307	785.55943	553.42678	3870.05564	2459.42993	1772.50109	2753.64371	780.72277	1200.22964	3226.40618	1038.40041	420.05295	1958.37365	1854.49285	1975.83057	653.39786	1174.03992	1172.12301	1954.4904	3139.48824	1522.18875	743.46013	1190.29513	1140.59517	839.37833	868.16866	789.32607	944.21014	4800.64828	3629.82514	2340.00911	2169.38461	1185.0745	2344.65261	1070.83616	680.92951	389.59548	1671.07699	1827.89744	1122.80026	1615.75155	1198.86028	1885.23437	847.12766	627.34014	1348.99573	1381.57577	324.81706	1450.70123	2031.51692	2881.51841	1632.15267	1096.60637	496.06445	3052.02015	1308.84509	680.54543	853.53379	1210.47183	1278.65573	1917.45245	1752.971	726.96213	4304.25719	1059.68352	635.70808	3163.74825	792.77637	588.12242	5503.94163	4061.34567	980.51014	612.13844	1789.79067	1581.61071	1109.25876
ko:K00060	NA	171.06051	233.11069	49.89943	24.46192	29.092	235.91205	192.71757	60.84612	43.75181	13.6203	75.79082	284.77175	51.83036	20.62577	63.10589	50.37781	77.63984	19.29382	16.07828	13.91453	21.64154	63.20074	43.23055	17.20098	22.68614	30.99908	23.98037	17.49183	18.19463	18.00401	214.2426	167.21758	138.37694	134.35515	17.77243	63.85035	30.04209	25.12245	4.91896	28.37292	48.48194	17.22481	30.97676	18.02939	66.00009	31.87031	13.43434	73.90928	66.78962	10.76236	81.93416	86.4655	130.63707	54.85738	29.33409	26.28479	94.28759	63.78521	42.67865	32.05222	53.47535	68.29605	94.20148	41.58654	27.32891	262.70792	24.40135	32.50347	108.16421	54.10903	18.73573	185.14468	85.04987	34.86021	34.26595	49.24949	49.48711	34.5169
ko:K00064	0.84806	225.56843	236.7577	43.57041	39.47476	106.96595	234.38546	126.58938	114.74416	229.80027	51.48573	39.29468	96.47169	31.31478	11.37603	91.41437	95.93922	106.02867	40.90391	101.32279	61.06934	372.05033	151.17354	93.94754	66.9963	59.68329	89.24179	94.74777	92.11433	123.15993	162.20413	292.83291	203.2926	184.23945	161.29885	7.86747	31.25225	13.97383	11.44127	12.3423	119.96841	82.17557	35.50657	17.99481	38.98539	124.79874	29.13108	2.43584	48.30729	31.02994	5.84957	59.50247	89.67031	168.70288	109.55614	49.44504	30.24171	852.80245	110.74716	11.12778	45.25668	24.89175	99.13094	19.53341	51.80874	16.50976	137.99923	16.09761	9.68466	149.91482	32.43783	22.15841	191.1295	109.55747	27.12656	6.40478	158.969	93.20706	24.39695
ko:K00065	1.03837	340.68777	356.90822	60.66093	63.93309	19.68919	236.00911	108.2396	119.25552	138.01678	92.84442	90.17818	260.84592	101.19284	49.90984	114.88061	136.74857	114.88587	44.03791	66.63879	83.37356	82.50207	194.01545	100.50489	44.74401	119.13197	72.49329	58.50963	67.64899	30.54363	41.42375	328.80396	334.24044	140.80151	126.81717	73.20832	142.12978	110.72171	63.51348	23.42034	83.63647	118.38112	52.08067	97.41373	56.28774	54.54629	17.38984	34.52815	91.32808	83.0889	25.06823	55.5256	115.7726	81.42548	51.14935	82.95248	26.07413	115.74928	65.51603	33.40881	39.6471	18.20128	40.50984	86.89072	90.05729	30.34659	251.97218	53.73849	43.53526	106.15819	43.39778	17.97571	248.03185	197.33674	32.53002	43.15928	121.22536	76.14621	69.08088
ko:K00066	NA	4.13821	3.18162	0.87785	0.59145	4.8674	34.46883	11.34847	19.20273	17.32469	2.95648	1.30889	12.62987	1.54051	1.21875	4.95958	3.81441	8.01807	7.80843	12.46393	4.08723	11.88484	34.27755	25.90013	5.11399	29.60896	11.74977	16.32257	9.9813	10.86036	22.21821	16.77363	6.05502	NA	0.7932	NA	NA	NA	0.35842	1.73556	21.54003	15.20343	9.95848	2.8047	15.35131	36.48892	6.2631	3.15051	4.9341	11.48879	1.09456	15.64231	44.61147	52.00041	25.76053	13.8386	0.90775	9.62466	3.87699	11.12812	17.56038	314.07425	108.31283	21.90545	91.90094	29.07917	52.81862	4.10783	0.94501	16.20794	9.19069	3.94121	35.78188	25.2612	5.49416	0.11033	3.36525	8.84715	2.46201
ko:K00067	4.89849	2735.14779	2610.23121	455.5196	490.68546	308.35708	1873.38637	961.41312	833.48855	1603.68947	386.65932	621.36119	1399.69164	456.44304	206.71595	932.1768	842.46787	969.64114	351.71716	538.02964	500.79359	1142.61875	1489.28908	819.8225	387.62847	588.2686	618.2752	605.36725	553.3628	577.84563	701.13982	2341.1963	1659.28008	1060.79555	999.80508	609.34314	1004.04348	454.37485	329.05481	199.41766	1223.15861	1159.23177	933.28578	679.74963	547.56488	783.86969	351.94854	242.67405	555.26429	653.03029	183.98206	723.36304	1005.35379	1601.64303	942.39304	612.1739	237.6639	1714.33359	579.94114	310.77562	525.32595	559.39549	549.14647	851.92377	947.71676	399.82358	2061.46167	494.68354	312.27101	1572.89634	418.77645	275.70254	2630.20489	1906.79404	491.03992	223.6911	926.98669	841.45627	457.38086
ko:K00068	NA	187.84443	123.25177	43.44067	19.49546	12.3846	105.17351	78.25188	62.41889	35.93225	13.32169	59.12295	71.5759	20.39751	8.08655	144.8605	134.00918	99.37594	58.49779	29.31521	36.50517	38.05808	112.3177	30.65717	25.38709	40.93084	28.90705	40.8723	53.31952	46.43451	15.8244	230.12938	344.72115	111.92594	91.19572	27.31279	81.02944	37.61573	25.50903	17.42281	28.6309	48.4805	41.96938	95.04578	64.69189	104.63351	23.45073	22.34084	46.8475	51.05919	7.25373	39.25204	76.81293	135.07675	47.78723	39.14239	11.14168	37.30782	35.28971	15.66508	46.63474	7.52358	30.30047	46.49533	28.15423	14.62061	173.83328	39.02915	23.19571	47.45467	29.00737	22.68615	138.86569	110.12241	58.88447	31.28191	57.13869	61.53204	65.88014
ko:K00073	NA	35.85846	29.892	7.47477	4.02329	6.48616	28.45656	28.42585	14.97433	20.57825	6.2785	23.05881	27.00646	2.41288	2.10437	10.02469	9.45788	10.60157	9.6563	5.36675	10.3577	9.67927	40.59813	15.01138	6.61443	7.66838	15.80453	11.44486	13.07855	15.11611	18.21189	42.73983	48.84928	21.72053	28.58931	3.04605	20.80931	11.34939	10.83326	4.05387	3.94753	8.50283	2.66431	29.69583	9.44041	23.92859	20.76738	20.29173	38.14684	71.7897	6.0958	5.14454	7.31698	17.34739	5.97578	9.77997	6.37297	9.01139	5.05263	14.64246	10.02875	4.92783	82.6133	19.89701	15.52377	3.6949	63.90716	10.72219	3.67514	18.2816	8.53891	4.80343	76.0619	54.27834	22.21611	3.45319	23.95408	29.06498	22.77277
ko:K00074	1.51396	785.0006	759.54998	159.91443	142.33157	78.13597	557.93938	379.63959	256.17792	413.90115	122.23283	282.9346	611.69854	216.60145	82.55841	420.42833	396.66845	494.31164	143.99427	201.63399	245.85683	322.62619	604.38733	278.00614	119.37254	215.48573	226.25756	141.89801	156.87824	133.26246	159.4379	836.01578	740.62047	417.42218	362.79512	157.38786	475.19424	234.79825	159.63436	77.10636	227.35569	384.22535	195.69091	358.00405	257.78355	321.90016	149.92161	129.4481	301.68595	312.45679	68.91191	257.32749	382.49674	583.42813	348.31263	163.6521	86.33758	228.96548	165.66528	155.50858	276.61467	204.27527	251.21041	412.74179	325.04867	147.22968	705.09611	195.79846	140.44821	477.83119	222.79669	111.34529	1174.84783	965.63815	195.26855	116.12672	274.85305	279.95651	204.18302
ko:K00075	11.69132	2021.89757	1944.88825	397.38033	351.67157	300.92665	1908.73474	1264.7208	1085.03844	1888.05449	433.71928	617.82907	1595.1193	577.06908	227.32419	949.88838	902.85255	930.91819	332.14563	594.34501	571.41251	1071.79893	1483.92754	677.81564	351.60869	537.99383	493.20336	335.78122	398.54118	323.3066	386.18328	1939.52269	1577.7423	958.13069	849.24366	549.27985	1026.90051	525.61594	339.58342	188.41041	1005.00115	926.01596	775.48313	821.68783	580.06708	970.94002	531.63882	308.7447	731.51126	818.16008	170.98053	616.54192	905.39606	1385.38878	647.00479	698.29254	208.27272	2081.37802	694.27523	322.46396	522.25893	786.04024	752.38462	891.52227	798.02386	373.16554	1950.10955	514.75959	308.31669	1591.44186	363.20275	266.30774	2374.5952	1695.09988	387.84872	239.62626	800.85319	787.62244	478.52242
ko:K00076	NA	498.77538	525.07189	105.59217	75.10574	39.11223	172.56684	170.4815	92.77912	229.86168	66.01733	105.41429	239.65799	81.38016	24.16561	150.13887	129.65817	155.51314	66.11004	107.23012	124.332	173.73275	461.7097	151.54372	88.68817	114.08595	121.56693	67.67481	93.11926	84.91637	75.17225	352.29271	212.00324	151.65978	145.36573	163.43386	307.52893	166.07127	103.09904	33.001	119.21467	181.52897	87.96729	143.63605	104.87888	153.8961	57.42192	43.87859	88.61622	111.50287	16.22078	146.19196	202.90928	348.08217	151.17772	93.96164	67.42373	280.1532	148.01929	90.36498	101.81775	95.48639	92.13376	141.58067	153.93317	43.0588	354.13094	93.71901	77.72727	177.85674	91.69422	73.33214	659.82846	366.30244	110.32421	109.13802	160.1826	106.63653	127.13146
